identifier,TopicValue2,Topic,TopicValue,Month,Publisher,Author,Title,description,february_people_cathedral_aftershocks_rubble_buildings_september,city_council_community_reports_chief_executive_government_public,aftershocks_people_house_woman_september_couple_disaster,red_zone_homes_people_areas_damage_central,february_south_pike_river_zealand_island_news_september,describes_experience_touches_sep_family_work_dunedin,eqc_work_rebuild_commission_heading_ian_homes,buildings_city_heritage_architect_notes_discusses_auckland,john_key_labelled_cup_prime_february_rugby_world_representing,buildings_time_february_ring_moon_rubble_devastated,mayor_bob_parker_mp_local_february_special_anderton,finance_government_billion_economy_bill_english_rate_bank,insurance_recent_companies_house_ami_community_company,people_woman_newspaper_reading_comments_headline_february,city_people_university_cbd_including_magnitude_effects,party_year_gas_energy_oil_leader_exploration,people_february_september_jersey_victims_replies_zealand
INNZ-79002,1.30538922155689,february_people_cathedral_aftershocks_rubble_buildings_september,0.305389221556886,2012-01,"New Zealand herald","Ihaka, James","Terrified mum feels trapped in quake zone","Terrified mum feels trapped in quake zone",0.305389221556886,0.00598802395209581,0.00598802395209581,0.305389221556886,0.00598802395209581,0.00598802395209581,0.305389221556886,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581
INNZ-79116,13.2884141331142,insurance_recent_companies_house_ami_community_company,0.288414133114215,2012-01,"Otago daily times","Constantine, Ellie","Refuge as busy as ever in hard times; Women's refuge : inside a safe house","Spotlights the work of Te Whare Pounamu Dunedin Women's Refuge. Talks to residential services manager Darlene Gore and residential services worker Kerri Oliver about the increased demand for their services in the wake of the recession, stress and the Christchurch earthquakes. Visits a safe house in Dunedin and talks to Kerri Oliver about the property. Provides facts about the refuge for those who want to help, or are seeking help.",0.124075595727198,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.247329498767461,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.124075595727198,0.288414133114215,0.000821692686935086,0.206244864420707,0.000821692686935086,0.000821692686935086
INNZ-79178,2.58299359347699,city_council_community_reports_chief_executive_government_public,0.582993593476995,2012-01,"Press (Christchurch, N.Z.)","McCrone, John","Bringing down powers that be","Investigates the crisis that is ripping apart the Christchurch City Council (CCC). Speaks to protest organiser Peter Lynch, the Reverend Mike Coleman, leader of the Wider Earthquake Communities' Action Network (WeCan), former developer Hugh Pavletich, and Christchurch Mayor Bob Parker about the issues that have led to a public protest outside the council offices and the demand for emergency mid-term local government elections in the city. Talks about the controversy around CCC chief executive Tony Marryatt's $68,000 pay rise.",0.0005824111822947,0.582993593476995,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.0879440885264997,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.291788002329645,0.0297029702970297,0.0005824111822947
INNZ-79203,6.38276990185387,describes_experience_touches_sep_family_work_dunedin,0.382769901853871,2012-01,"Press (Christchurch, N.Z.)","Eleven, Beck","Let the children play","Speaks to three Christchurch families about the changes in the behaviour of their children after the 22 Feb earthquake and the ongoing aftershocks, and to child and family psychologist Melanie Patterson about the Journey of Hope programme that is designed to create more resilient children. Provides tips for how to deal with mild anxiety in children.",0.00109051254089422,0.00109051254089422,0.273718647764449,0.00109051254089422,0.00109051254089422,0.382769901853871,0.110141766630316,0.219193020719738,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422
INNZ-79641,4.86324786324786,red_zone_homes_people_areas_damage_central,0.863247863247863,2012-01,"New Zealand herald","Booker, Jarrod","From the quake, a gift of life to a sister","From the quake, a gift of life to a sister",0.00854700854700855,0.00854700854700855,0.00854700854700855,0.863247863247863,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855
INNZ-80278,7.98567591763653,eqc_work_rebuild_commission_heading_ian_homes,0.985675917636526,2012-02,"Press (Christchurch, N.Z.)","Small, Vernon","Shake-up heading in EQC's direction; Quakes blow benchmark","Speaks to Earthquake Recovery Minister Gerry Brownlee and EQC (Earthquake Commission) chief executive Ian Simpson about how an upcoming review of the scheme will affect the insurance cover of householders. Talks to Ian Simpson about why the Canterbury earthquakes have not changed the commission's view of its worse-case scenario for Wellington in relation to how much money it will need in reserves.",0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.985675917636526,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099
INNZ-80281,15.4820143884892,city_people_university_cbd_including_magnitude_effects,0.482014388489209,2012-02,"Dominion post (Wellington, N.Z.)","Carville, Olivia","Quake survivor shows the miracle of the body","Speaks to the earthquake survivor about her recovery from multiple injuries caused by being crushed beneath the rubble of the City Mall.",0.3621103117506,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.122302158273381,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.482014388489209,0.00239808153477218,0.00239808153477218
INNZ-80330,7.98567591763653,eqc_work_rebuild_commission_heading_ian_homes,0.985675917636526,2012-02,"Dominion post (Wellington, N.Z.)","Small, Vernon","Rippling aftershocks; Evaluating the EQC one year on; Wellington quake would spark 150,000 claims","Speaks to Earthquake Recovery Minister Gerry Brownlee and EQC (Earthquake Commission) chief executive Ian Simpson about how an upcoming review of the scheme will affect the insurance cover of householders. Talks to Ian Simpson about why the Canterbury earthquakes have not changed the commission's view of its worse-case scenario for Wellington in relation to how much money it will need in reserves.",0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.985675917636526,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099
INNZ-80517,2.85801713586291,city_council_community_reports_chief_executive_government_public,0.858017135862913,2012-02,"Press (Christchurch, N.Z.)","Wood, Alan","Airport build a boost for city","Speaks to Christchurch International Airport chief executive Jim Boult, who is also chairman of the Christchurch and Canterbury Tourism partnership, about the role of the airport in the region. Reports on the progress of the Christchurch International Airport's domestic terminal rebuild.",0.00122399020807834,0.858017135862913,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.0624235006119951,0.00122399020807834,0.0624235006119951,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834
INNZ-81194,2.82251437962202,city_council_community_reports_chief_executive_government_public,0.822514379622021,2012-02,"Listener (Wellington, N.Z.)","MacFie, Rebecca","Postcards from Christchurch","Considers the city's recovery one year after the devastating 22 Feb 2011 earthquake. Tells the recovery stories of a number of residents: red-zoners Jenny and Allan Faulkner, and Regan and John Helsloot, community builder Marnie Kent, business owner Ange Leonard, artistic director Ross Gumbley, heritage owner and entrepreneur Alan Slade, and kiosk owner Ian Carter.",0.000821692686935086,0.822514379622021,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.165160230073952,0.000821692686935086
INNZ-81195,2.82251437962202,city_council_community_reports_chief_executive_government_public,0.822514379622021,2012-02,"Listener (Wellington, N.Z.)","MacFie, Rebecca","Christchurch one year on","Considers the city's recovery one year after the devastating 22 Feb 2011 earthquake. Tells the recovery stories of a number of residents: red-zoners Jenny and Allan Faulkner, and Regan and John Helsloot, community builder Marnie Kent, business owner Ange Leonard, artistic director Ross Gumbley, heritage owner and entrepreneur Alan Slade, and kiosk owner Ian Carter.",0.000821692686935086,0.822514379622021,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.165160230073952,0.000821692686935086
INNZ-81253,5.96163069544365,february_south_pike_river_zealand_island_news_september,0.961630695443645,2012-02,"Dominion post (Wellington, N.Z.)","Van Beynen, Martin","Inside CTV's collapse; 'A miracle has happened and I have not survived to abandon my dreams. More than ever it was a time to live now';","Describes the time leading up to, during and a short time after the February 22, 2011 Christchurch earthquake by some of those who worked in the Canterbury Television building.",0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.961630695443645,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218
INNZ-81372,6.34513274336283,describes_experience_touches_sep_family_work_dunedin,0.345132743362832,2012-02,"Press (Christchurch, N.Z.)","Anderson, Vicki","Time traveller's wife","Recounts Christine Murray's experience of being inside the PGC building in Christchurch when the February 22 earthquake struck, how she was help out of the building and how her husband Stephen, eventually managed to locate her at Christchurch Hospital. Describes the museum they run and own (The Time Machine) which has items of popular culture memorabilia and nostalgia.",0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.0993117010816126,0.345132743362832,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.1976401179941,0.148475909537856,0.000983284169124877,0.000983284169124877,0.0993117010816126,0.000983284169124877,0.000983284169124877,0.0993117010816126
INNZ-81453,10.5822050290135,buildings_time_february_ring_moon_rubble_devastated,0.58220502901354,2012-02,"Press (Christchurch, N.Z.)","Williams, David","He was God's little ray of sunshine; The brave companion of a man who was doomed to die","Follows the experience of attempting to extricate Carey Bird from the much damaged Pyne Gould Corporation building after the Christchurch February earthquake. Tony McCormick who work in the PricewaterhouseCoopers building at the time of the February 22, 2011 Christchurch earthquake and finds himself helping out in that attempt.",0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.195357833655706,0.00193423597678917,0.195357833655706,0.00193423597678917,0.58220502901354,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917
INNZ-81462,5.96163069544365,february_south_pike_river_zealand_island_news_september,0.961630695443645,2012-02,"Press (Christchurch, N.Z.)","Van Beynen, Martin","Miracle under rubble; 'Oh my God, you are alive'","Describes the time leading up to, during and a short time after the February 22, 2011 Christchurch earthquake by some of those who worked in the Canterbury Television building.",0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.961630695443645,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218
INNZ-81534,8.43589743589744,buildings_city_heritage_architect_notes_discusses_auckland,0.435897435897436,2012-01,"Waikato times","Cooke, Michelle","Paraplegic quake surviviors' lives tougher to rebuild","Paraplegic quake surviviors' lives tougher to rebuild",0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.435897435897436,0.435897435897436,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855
INNZ-81731,2.44922059518186,city_council_community_reports_chief_executive_government_public,0.449220595181861,2012-02,"Otago daily times","Price, Mark","Picking up the pieces","Visits Christchurch a year after the 22 Feb 2011 earthquake to report on the progress of the recovery effort. Talks to digger driver Craig Bugden about his work to demolish about 100 homes over the past year. Speaks to business administrator Diane Hale-Fielding, one of the few remaining residents in the suburb of Pacific Park, Bexley, about her experiences of the 4 Sep 2010  and the 22 Feb 2011 earthquakes. Presents his impressions of the desolation of the central business district. Seeks comment from Warwick Isaacs and Roger Sutton of the Canterbury Earthquake Recovery Authority (CERA), landscape architect Di Lucas and Christchurch Central City Business Association manager Paul Lonsdale about opportunities presented by the rebuilding process. Talks to chef Karl Lau about the uncertainty he faces with his bed and breakfast establishment.",0.000472366556447804,0.449220595181861,0.000472366556447804,0.142182333490789,0.0477090222012282,0.118564005668399,0.000472366556447804,0.23665564478035,0.000472366556447804,0.000472366556447804,0.000472366556447804,0.000472366556447804,0.000472366556447804,0.000472366556447804,0.000472366556447804,0.000472366556447804,0.000472366556447804
INNZ-81739,1.79179810725552,february_people_cathedral_aftershocks_rubble_buildings_september,0.79179810725552,2012-02,"Otago daily times","Williams, Ian,","Survivors' perspective of Feb 22 quake poignant; Dark online elements of plot fail to quite hit spot","Survivors' perspective of Feb 22 quake poignant; Dark online elements of plot fail to quite hit spot",0.79179810725552,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.160883280757098,0.00315457413249211
INNZ-82058,1.53747323340471,february_people_cathedral_aftershocks_rubble_buildings_september,0.537473233404711,2012-02,"Otago daily times","Bayer, Kurt","It was a miracle : survivor; Selfless actions saved 4 lives; [Christchurch - a year on]","Talks to the mother who was trapped after the CTV building collapsed in the 22 Feb 2011 earthquake about her 'miracle' rescue. Speaks to her rescuer, who she nominated for a Christchurch Earthquake Award for his valour, about rescuing her and three other people.",0.537473233404711,0.21627408993576,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.21627408993576,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634
INNZ-82063,6.73095623987034,describes_experience_touches_sep_family_work_dunedin,0.73095623987034,2012-02,"Otago daily times","King, Caroline","Saved woman's identity mystery to rescuer; [Christchurch - a year on]","Speaks to the North Canterbury contractor who rescued a woman from the CTV building after the 22 Feb 2011 earthquake. Recounts how he nearly lost his own life when the earthquake struck while he was working on the Trinity Presbyterian Church, which had been damaged in the 4 Sep 2010 earthquake.",0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.0826580226904376,0.73095623987034,0.0826580226904376,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.0826580226904376,0.00162074554294976
INNZ-82191,8.57785467128028,buildings_city_heritage_architect_notes_discusses_auckland,0.577854671280277,2012-02,"Sunday star times","Cairns, Lois","We'll close more buildings, say quake engineers","Reports building engineers are being more cautious in their inspection of damaged buildings in Christchurch in the light of information coming out of the royal commission. Comments on the time frame within which the engineers are having to make decisions about a building's structural integrity and the implications of being very conservative on the Christchurch rebuild.",0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.174163783160323,0.577854671280277,0.00115340253748558,0.174163783160323,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.0588235294117647
INNZ-82708,2.95171909290417,city_council_community_reports_chief_executive_government_public,0.95171909290417,2012-02,"Press (Christchurch, N.Z.)","McCrone, John","Double acts in the city; CEO convinced city needs him","Looks back on the city's recent series of leadership partnerships involving Christchurch City Council (CCC) mayors and their chief executive officers (CEOs), including Vicki Buck and Mike Richardson through the 1990s, Garry Moore and Lesley McTurk through most of the 2000s, and the current team of Bob Parker and Tony Marryatt. Talks about the current row over the CCC leadership. Speaks to CCC CEO Tony Marryatt about the ongoing agitation against his reappointment.",0.000731528895391368,0.95171909290417,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.0373079736649598,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368
INNZ-82709,15.376311844078,city_people_university_cbd_including_magnitude_effects,0.376311844077961,2012-02,"Otago daily times","Collins, Simon","Rate of departure abates; Life becomes normal but effects are lasting; Family ties convince couple to stay; [Christchurch - a year on]","Examines life in the city one year after the devastating earthquake on 22 Feb 2011. Provides statistics showing that the rate of departure from the city has slowed. Talks to two families about their respective decisions to leave and remain in Christchurch.",0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.0764617691154423,0.301349325337331,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.226386806596702,0.00149925037481259,0.00149925037481259,0.376311844077961,0.00149925037481259,0.00149925037481259
INNZ-82751,15.4792597319719,city_people_university_cbd_including_magnitude_effects,0.479259731971921,2012-02,"Press (Christchurch, N.Z.)","Berry, Michael","City's rebirth begins; Building foundations over top : developer","Reports on why few commercial landowners are rebuilding in the city at present. Speaks to a number landowners, including developer Richard Diver, preschool teacher Joanna Beadle, Ferry Oak Properties Richard Peebles, and Edgeware SuperValue owner Stephen Anderson, about their frustrations and plans, and to Christchurch City Council earthquake building services manager Ethan Stetson about why some commercial building consents have been delayed. Talks to Consortium Construction foreman Shayne Chilton and Ferry Oak Properties developer Richard Peebles about the heavily strengthened and reinforced foundations for the new building on the corner of Moorhouse Avenue and Montreal Street.",0.000638162093171666,0.351627313337588,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.0963624760689215,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.479259731971921,0.000638162093171666,0.0644543714103382
INNZ-82778,6.73561811505508,describes_experience_touches_sep_family_work_dunedin,0.73561811505508,2012-02,"Sunday star times","Cropp, Amanda,","Canterbury quake : one year on; My year of living warily","Writes of life in post-earthquake Christchurch and Sumner and the emotional aspects of earthquake recovery. Looks at some of the events and government processes that have become part of the 'anger and depression' recovery stage. Discusses the importance of recognising the gains along with the pains. Includes part of a timeline of events.",0.00122399020807834,0.246022031823745,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.73561811505508,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834
INNZ-82782,6.49082007343941,describes_experience_touches_sep_family_work_dunedin,0.490820073439412,2012-02,"Sunday star times","Wall, Tony","Canterbury quake : one year on; Staying alive","Meets manager James Meharry and partner Karyn South, owners of the radio station RDU98.5FM in Christchurch. Talks about their experiences in the Feb 2011 earthquake and how they turned a horse truck into a mobile radio station and got their business back up and running. Includes part of a timeline of events.",0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.246022031823745,0.490820073439412,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.246022031823745,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834
INNZ-82791,6.77562862669246,describes_experience_touches_sep_family_work_dunedin,0.775628626692456,2012-02,"Sunday star times","Cairns, Lois","Canterbury quake : one year on; 'Every day is tough'","Talks to David and Jeanette Beaumont, who lost their adopted son Matt when the CTV building collapsed, about their last memories of him. Includes part of a timeline of events.",0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.775628626692456,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.195357833655706,0.00193423597678917
INNZ-82798,6.678916827853,describes_experience_touches_sep_family_work_dunedin,0.678916827852998,2012-02,"Sunday star times","Low, Nic","Canterbury quake : one year on; 'Ear to the ground'","Describes the sound that accompanied the Christchurch earthquakes and the above-ground results of the shockwaves colliding. Explains what Christchurch sounds like now with the various rebuilding work that is being done. Includes part of a timeline of events.",0.00193423597678917,0.00193423597678917,0.0986460348162476,0.00193423597678917,0.00193423597678917,0.678916827852998,0.195357833655706,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917
INNZ-82914,6.69585253456221,describes_experience_touches_sep_family_work_dunedin,0.695852534562212,2012-02,"Press (Christchurch, N.Z.)","Clarkson, David","Earthquake stress a factor in murder, court told","Earthquake stress a factor in murder, court told",0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.695852534562212,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.235023041474654,0.00460829493087558,0.00460829493087558
INNZ-8494,2.53747323340471,city_council_community_reports_chief_executive_government_public,0.537473233404711,2010-09,"Otago daily times","Butterfield, Tania","Sense of disbelief in wake of night-time devastation; Shaky sense of disbelief","Reports on her tour of the city in the aftermath of the destructive earthquake in Canterbury on 4 Sep 2010. Talks to local residents and family members about their experiences.",0.00214132762312634,0.537473233404711,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.430406852248394,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634
INNZ-8668,12.4563401670463,finance_government_billion_economy_bill_english_rate_bank,0.456340167046317,2010-09,"Dominion post (Wellington, N.Z.)","Beaumont, Nathan","Brace yourselves, Wellington; High time for Wellingtonians to brace themselves","Reminds that the capital city is considered overdue for a large earthquake, explaining the three fault lines that lie below it. Presents risk modelling estimates, and a possible scenario, for an earthquake of the magnitude that struck Christchurch. Describes the Wellington Earthquake National Initial Response Plan and illustrates the estimated time taken for recovery of services. Details damage caused by the 1942 earthquake centred over Masterton. Alludes to the general unpreparedness of city residents.",0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.114654517843584,0.000759301442672741,0.152619589977221,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.456340167046317,0.000759301442672741,0.000759301442672741,0.266514806378132,0.000759301442672741,0.000759301442672741
INNZ-8841,5.34513274336283,february_south_pike_river_zealand_island_news_september,0.345132743362832,2010-09,"New Zealand herald","Morton, Frances","When will it stop?; Canterbury tales; 'If I'm going to die I want to die with Jo'","Traces the week after the Canterbury earthquake for Christchurch residents. Talks to a number of people about their experiences. Provides a graph to illustrate the number of aftershocks that hit the region in the week. Presents columnist Paul Holmes' personal narrative about his visit to Christchurch after the quake, and Christchurch mayor Bob Parker's experience.",0.000983284169124877,0.000983284169124877,0.000983284169124877,0.0993117010816126,0.345132743362832,0.000983284169124877,0.000983284169124877,0.1976401179941,0.000983284169124877,0.000983284169124877,0.345132743362832,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877
INNZ-8875,5.55927475592748,february_south_pike_river_zealand_island_news_september,0.559274755927476,2010-12,"New Zealand herald","Cone, Deborah Hill","Shaky ground","Looks at how NZ's two main television networks, TVNZ and TV3, covered the Canterbury earthquake. Talks to TV3's Mark Jennings, long-time television journalist Janet Wilson, and journalism professor Jim Tully for their opinions about the coverage.",0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.559274755927476,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.419804741980474,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001
INNZ-9051,15.4512743628186,city_people_university_cbd_including_magnitude_effects,0.451274362818591,2010-09,"Listener (Wellington, N.Z.)","Laugesen, Ruth","Aftershocked","Looks at the chances of another magnitude 7 or more earthquake hitting NZ after the Canterbury earthquake and the possibility of predicting earthquakes. Touches on preparing for a big earthquake for the public and local authorities. Provides a map showing 10 years of shallow earthquakes in NZ.",0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.0764617691154423,0.0764617691154423,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.376311844077961,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.451274362818591,0.00149925037481259,0.00149925037481259
INNZ-9147,6.92626728110599,describes_experience_touches_sep_family_work_dunedin,0.926267281105991,2010-09,"Listener (Wellington, N.Z.)","MacFie, Rebecca","When tomorrow came","Presents the author's personal experience of the Canterbury earthquake.",0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.926267281105991,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558
INNZ-9181,6.60191846522782,describes_experience_touches_sep_family_work_dunedin,0.601918465227818,2010-09,"Listener (Wellington, N.Z.)","Lomas, David","'Run for your lives!'","Recalls the aftermath of the 1968 Inangahua earthquake and talks to some of the survivors who also experienced the Canterbury earthquake (4 September 2010). Touches on the Modified Mercalli (MM) intensity scale and how it has been applied to major NZ earthquakes.",0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.601918465227818,0.00239808153477218,0.00239808153477218,0.3621103117506,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218
INNZ-9201,2.96905222437137,city_council_community_reports_chief_executive_government_public,0.969052224371373,2010-09,"Press (Christchurch, N.Z.)","Matthews, Philip","Quake a virtual reality","Reports on how news of the earthquake in Canterbury was reported in NZ and throughout the world via text messages, blogs, Internet news sites and other social networking media.",0.00193423597678917,0.969052224371373,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917
INNZ-9217,15.402249598286,city_people_university_cbd_including_magnitude_effects,0.40224959828602,2010-09,"Press (Christchurch, N.Z.)","Van Beynen, Martin","The day of reckoning; Amazing response","Reflects on the events of the past week since the magnitude 7.1 earthquake struck the region at 4.35 am on Saturday, 4 Sep 2010. Comments on the terror of the event and the multiple aftershocks, and the miracle that no one was killed and very few people were seriously injured despite the severity of the quake. Praises the rapid response of the population and emergency services and the relatively quick recovery of infrastructure and most businesses. Talks to people about how they are coping in the aftermath of the event, and describes the damage to homes and some historic buildings. Touches on future priorities for the region.",0.000535618639528656,0.000535618639528656,0.161221210498125,0.134440278521693,0.000535618639528656,0.241564006427424,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.0540974825923942,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.40224959828602,0.000535618639528656,0.000535618639528656
INNZ-9231,15.6863753213368,city_people_university_cbd_including_magnitude_effects,0.686375321336761,2010-09,"Press (Christchurch, N.Z.)","McCrone, John","Focus on self-help best answer","Reports on the psychological effects of the 4 Sep earthquake for residents of the region, and the adjustments they will need to make in the coming weeks and months to cope with the aftermath. Talks to several psychologists and to residents Marge Straw and Peter Straw, to Bishop of Christchurch Victoria Matthews and Burwood-Pegasus community board chairman David East.",0.000856898029134533,0.000856898029134533,0.000856898029134533,0.172236503856041,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.129391602399314,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.686375321336761,0.000856898029134533,0.000856898029134533
