identifier,text
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.71.1,agis however did not believe in the tranquillity of the city or that the commons would thus in a moment give up their ancient liberty but thought that the sight of a large lacedaemonian force would be sufficient to excite them if they were not already in commotion of which he was by no means certain he accordingly gave to the envoys of the four hundred an answer which held out no hopes of an accommodation and sending for large reinforcements from peloponnese not long afterwards with these and his garrison from decelea descended to the very walls of athens hoping either that civil disturbances might help to subdue them to his terms or that in the confusion to be expected within and without the city they might even surrender without a blow being struck at all events he thought he would succeed in seizing the long walls bared of their defenders
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.71.2,however the athenians saw him come close up without making the least disturbance within the city and sending out their cavalry and a number of their heavy infantry light troops and archers shot down some of his soldiers who approached too near and got possession of some arms and dead upon this agis at last convinced led his army back again
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.71.3,and remaining with his own troops in the old position at decelea sent the reinforcement back home after a few days stay in attica after this the four hundred persevering sent another embassy to agis and now meeting with a better reception at his suggestion despatched envoys to lacedaemon to negotiate a treaty being desirous of making peace
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.72.1,they also sent ten men to samos to reassure the army and to explain that the oligarchy was not established for the hurt of the city or the citizens but for the salvation of the country at large and that there were five thousand not four hundred only concerned although what with their expeditions and employments abroad the athenians had never yet assembled to discuss a question important enough to bring five thousand of them together
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.72.2,the emissaries were also told what to say upon all other points and were so sent off immediately after the establishment of the new government which feared as it turned out justly that the mass of seamen would not be willing to remain under the oligarchical constitution and the evil beginning there might be the means of their overthrow
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.73.1,indeed at samos the question of the oligarchy had already entered upon a new phase the following events having taken place just at the time that the four hundred were conspiring
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.73.2,that part of the samian population which has been mentioned as rising against the upper class and as being the democratic party had now turned round and yielding to the solicitations of pisander during his visit and of the athenians in the conspiracy at samos had bound themselves by oaths to the number of three hundred and were about to fall upon the rest of their fellowcitizens whom they now in their turn regarded as the democratic party
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.73.3,meanwhile they put to death one hyperbolus an athenian a pestilent fellow that had been ostracised not from fear of his influence on position but because he was a rascal and a disgrace to the city being aided in this by charminus one of the generals and by some of the athenians with them to whom they had sworn friendship and with whom they perpetrated other acts of the kind and now determined to attack the people
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.73.4,the latter got wind of what was coming and told two of the generals leon and diomedon who on account of the credit which they enjoyed with the commons were unwilling supporters of the oligarchy and also thrasybulus and thrasyllus the former a captain of a galley the latter serving with the heavy infantry besides certain others who had ever been thought most opposed to the conspirators entreating them not to look on and see them destroyed and samos the sole remaining stay of their empire lost to the athenians
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.73.5,upon hearing this the persons whom they addressed now went round the soldiers one by one and urged them to resist especially the crew of the paralus which was made up entirely of athenians and freemen and had from time out of mind been enemies of oligarchy even when there was no such thing existing and leon and diomedon left behind some ships for their protection in case of their sailing away anywhere themselves
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.73.6,accordingly when the three hundred attacked the people all these came to the rescue and foremost of all the crew of the paralus and the samian commons gained the victory and putting to death some thirty of the three hundred banishing three others of the ringleaders accorded an amnesty to the rest and lived together under a democratic government for the future
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.74.1,the ship paralus with chaereas son of archestratus on board an athenian who had taken an active part in the revolution was now without loss of time sent off by the samians and the army to athens to report what had occurred the fact that the four hundred were in power not being yet known
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.74.2,when they sailed into harbour the four hundred immediately arrested two or three of the parali and taking the vessel from the rest shifted them into a troopship and set them to keep guard round euboea
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.74.3,chaereas however managed to secrete himself as soon as he saw how things stood and returning to samos drew a picture to the soldiers of the horrors enacting at athens in which everything was exaggerated saying that all were punished with stripes that no one could say a word against the holders of power that the soldiers wives and children were outraged and that it was intended to seize and shut up the relatives of all in the army at samos who were not of the government s way of thinking to be put to death in case of their disobedience besides a host of other injurious inventions
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.75.1,on hearing this the first thought of the army was to fall upon the chief authors of the oligarchy and upon all the rest concerned eventually however they desisted from this idea upon the men of moderate views opposing it and warning them against ruining their cause with the enemy close at hand and ready for battle
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.75.2,after this thrasybulus son of lycus and thrasyllus the chief leaders in the revolution now wishing in the most public manner to change the government at samos to a democracy bound all the soldiers by the most tremendous oaths and those of the oligarchical party more than any to accept a democratic government to be united to prosecute actively the war with the peloponnesians and to be enemies of the four hundred and to hold no communication with them
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.75.3,the same oath was also taken by all the samians of full age and the soldiers associated the samians in all their affairs and in the fruits of their dangers having the conviction that there was no way of escape for themselves or for them but that success of the four hundred or of the enemy at miletus must be their ruin
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.76.1,the struggle now was between the army trying to force a democracy upon the city and the four hundred an oligarchy upon the camp
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.76.2,meanwhile the soldiers forthwith held an assembly in which they deposed the former generals and any of the captains whom they suspected and chose new captains and generals to replace them besides thrasybulus and thrasyllus whom they had already
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.76.3,they also stood up and encouraged one another and among other things urged that they ought not to lose heart because the city had revolted from them as the party seceding was smaller and in every way poorer in resources than themselves
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.76.4,they had the whole fleet with which to compel the other cities in their empire to give them money just as if they had their base in the capital having a city in samos which so far from wanting strength had when at war been within an ace of depriving the athenians of the command of the sea while as far as the enemy was concerned they had the same base of operations as before indeed with the fleet in their hands they were better able to provide themselves with supplies than the government at home
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.76.5,it was their advanced position at samos which had throughout enabled the home authorities to command the entrance into piraeus and if they refused to give them back the constitution they would now find that the army was more in a position to exclude them from the sea than they were to exclude the army
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.76.6,besides the city was of little or no use towards enabling them to overcome the enemy and they had lost nothing in losing those who had no longer either money to send them the soldiers having to find this for themselves or good counsel which entitles cities to direct armies on the contrary even in this the home government had done wrong in abolishing the institutions of their ancestors while the army maintained the said institutions and would try to force the home government to do so likewise so that even in point of good counsel the camp had as good counsellors as the city
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.76.7,moreover they had but to grant him security for his person and his recall and alcibiades would be only too glad to procure them the alliance of the king and above all if they failed altogether with the navy which they possessed they had numbers of places to retire to in which they would find cities and lands
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.77.1,debating together and comforting themselves after this manner they pushed on their war measures as actively as ever and the ten envoys sent to samos by the four hundred learning how matters stood while they were still at delos stayed quiet there
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.78.1,about this time a cry arose among the soldiers in the peloponnesian fleet at miletus that astyochus and tissaphernes were ruining their cause astyochus had not been willing to fight at sea either before while they were still in full vigour and the fleet of the athenians small or now when the enemy was as they were informed in a state of sedition and his ships not yet united but kept them waiting for the phoenician fleet from tissaphernes which had only a nominal existence at the risk of wasting away in inactivity while tissaphernes not only did not bring up the fleet in question but was ruining their navy by payments made irregularly and even then not made in full they must therefore they insisted delay no longer but fight a decisive naval engagement the syracusans were the most urgent of any
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.79.1,the confederates and astyochus aware of these murmurs had already decided in council to fight a decisive battle and when the news reached them of the disturbance at samos they put to sea with all their ships one hundred and ten in number and ordering the milesians to move by land upon mycale set sail thither
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.79.2,the athenians with the eightytwo ships from samos were at the moment lying at glauce in mycale a point where samos approaches near to the continent and seeing the peloponnesian fleet sailing against them retired into samos not thinking themselves numerically strong enough to stake their all upon a battle
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.79.3,besides they had notice from miletus of the wish of the enemy to engage and were expecting to be joined from the hellespont by strombichides to whom a messenger had been already despatched with the ships that had gone from chios to abydos
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.79.4,the athenians accordingly withdrew to samos and the peloponnesians put in at mycale and encamped with the land forces of the milesians and the people of the neighbourhood
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.79.5,the next day they were about to sail against samos when tidings reached them of the arrival of strombichides with the squadron from the hellespont upon which they immediately sailed back to miletus
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.79.6,the athenians thus reinforced now in their turn sailed against miletus with a hundred and eight ships wishing to fight a decisive battle but as no one put out to meet them sailed back to samos
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.80.1,in the same summer immediately after this the peloponnesians having refused to fight with their fleet united through not thinking themselves a match for the enemy and being at a loss where to look for money for such a number of ships especially as tissaphernes proved so bad a paymaster sent off clearchus son of ramphias with forty ships to pharnabazus agreeably to the original instructions from peloponnese
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.80.2,pharnabazus inviting them and being prepared to furnish pay and byzantium besides sending offers to revolt to them
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.80.3,these peloponnesian ships accordingly put out into the open sea in order to escape the observation of the athenians and being overtaken by a storm the majority with clearchus got into delos and afterwards returned to miletus whence clearchus proceeded by land to the hellespont to take the command ten however of their number under the megarian helixus made good their passage to the hellespont and effected the revolt of byzantium
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.80.4,after this the commanders at samos were informed of it and sent a squadron against them to guard the hellespont and an encounter took place before byzantium between eight vessels on either side
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.81.1,meanwhile the chiefs at samos and especially thrasybulus who from the moment that he had changed the government had remained firmly resolved to recall alcibiades at last in an assembly brought over the mass of the soldiery and upon their voting for his recall and amnesty sailed over to tissaphernes and brought alcibiades to samos being convinced that their only chance of salvation lay in his bringing over tissaphernes from the peloponnesians to themselves
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.81.2,an assembly was then held in which alcibiades complained of and deplored his private misfortune in having been banished and speaking at great length upon public affairs highly incited their hopes for the future and extravagantly magnified his own influence with tissaphernes his object in this was to make the oligarchical government at athens afraid of him to hasten the dissolution of the clubs to increase his credit with the army at samos and heighten their own confidence and lastly to prejudice the enemy as strongly as possible against tissaphernes and blast the hopes which they entertained
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.81.3,alcibiades accordingly held out to the army such extravagant promises as the following that tissaphernes had solemnly assured him that if he could only trust the athenians they should never want for supplies while he had anything left no not even if he should have to coin his own silver couch and that he would bring the phoenician fleet now at aspendus to the athenians instead of to the peloponnesians but that he could only trust the athenians if alcibiades were recalled to be his security for them
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.82.1,upon hearing this and much more besides the athenians at once elected him general together with the former ones and put all their affairs into his hands there was now not a man in the army who would have exchanged his present hopes of safety and vengeance upon the four hundred for any consideration whatever and after what they had been told they were now inclined to disdain the enemy before them and to sail at once for piraeus
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.82.2,to the plan of sailing for piraeus leaving their more immediate enemies behind them alcibiades opposed the most positive refusal in spite of the numbers that insisted upon it saying that now that he had been elected general he would first sail to tissaphernes and concert with him measures for carrying on the war
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.82.3,accordingly upon leaving this assembly he immediately took his departure in order to have it thought that there was an entire confidence between them and also wishing to increase his consideration with tissaphernes and to show that he had now been elected general and was in a position to do him good or evil as he chose thus managing to frighten the athenians with tissaphernes and tissaphernes with the athenians
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.83.1,meanwhile the peloponnesians at miletus heard of the recall of alcibiades and already distrustful of tissaphernes now became far more disgusted with him than ever
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.83.2,indeed after their refusal to go out and give battle to the athenians when they appeared before miletus tissaphernes had grown slacker than ever in his payments and even before this on account of alcibiades his unpopularity had been on the increase
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.83.3,gathering together just as before the soldiers and some persons of consideration besides the soldiery began to reckon up how they had never yet received their pay in full that what they did receive was small in quantity and even that paid irregularly and that unless they fought a decisive battle or removed to some station where they could get supplies the ships crews would desert and that it was all the fault of astyochus who humoured tissaphernes for his own private advantage
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.84.1,the army was engaged in these reflections when the following disturbance took place about the person of astyochus
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.84.2,most of the syracusan and thurian sailors were freemen and these the freest crews in the armament were likewise the boldest in setting upon astyochus and demanding their pay the latter answered somewhat stiffly and threatened them and when dorieus spoke up for his own sailors even went so far as to lift his baton against him
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.84.3,upon seeing which the mass of the men in sailor fashion rushed in a fury to strike astyochus he however saw them in time and fled for refuge to an altar and they were thus parted without his being struck
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.84.4,meanwhile the fort built by tissaphernes in miletus was surprised and taken by the milesians and the garrison in it turned out an act which met with the approval of the rest of the allies and in particular of the syracusans
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.84.5,but which found no favour with lichas who said moreover that the milesians and the rest in the king s country ought to show a reasonable submission to tissaphernes and to pay him court until the war should be happily settled the milesians were angry with him for this and for other things of the kind and upon his afterwards dying of sickness would not allow him to be buried where the lacedaemonians with the army desired
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.85.1,the discontent of the army with astyochus and tissaphernes had reached this pitch when mindarus arrived from lacedaemon to succeed astyochus as admiral and assumed the command astyochus now set sail for home
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.85.2,and tissaphernes sent with him one of his confidants gaulites a carian who spoke the two languages to complain of the milesians for the affair of the fort and at the same time to defend himself against the milesians who were as he was aware on their way to sparta chiefly to denounce his conduct and had with them hermocrates who was to accuse tissaphernes of joining with alcibiades to ruin the peloponnesian cause and of playing a double game
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.85.3,indeed hermocrates had always been at enmity with him about the pay not being restored in full and eventually when he was banished from syracuse and new commanders potamis myscon and demarchus had come out to miletus to the ships of the syracusans tissaphernes pressed harder than ever upon him in his exile and among other charges against him accused him of having once asked him for money and then given himself out as his enemy because he failed to obtain it
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.85.4,while astyochus and the milesians and hermocrates made sail for lacedaemon alcibiades had now crossed back from tissaphernes to samos
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.86.1,after his return the envoys of the four hundred sent as has been mentioned above to pacify and explain matters to the forces at samos arrived from delos and an assembly was held in which they attempted to speak
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.86.2,the soldiers at first would not hear them and cried out to put to death the subverters of the democracy but at last after some difficulty calmed down and gave them a hearing
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.86.3,upon this the envoys proceeded to inform them that the recent change had been made to save the city and not to ruin it or to deliver it over to the enemy for they had already had an opportunity of doing this when he invaded the country during their government that all the five thousand would have their proper share in the government and that their hearers relatives had neither outrage as chaereas had slanderously reported nor other illtreatment to complain of but were all in undisturbed enjoyment of their property just as they had left them
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.86.4,besides these they made a number of other statements which had no better success with their angry auditors and amid a host of different opinions the one which found most favour was that of sailing to piraeus now it was that alcibiades for the first time did the state a service and one of the most signal kind for when the athenians at samos were bent upon sailing against their countrymen in which case ionia and the hellespont would most certainly at once have passed into possession of the enemy alcibiades it was who prevented them
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.86.5,at that moment when no other man would have been able to hold back the multitude he put a stop to the intended expedition and rebuked and turned aside the resentment felt on personal grounds against the envoys
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.86.6,he dismissed them with an answer from himself to the effect that he did not object to the government of the five thousand but insisted that the four hundred should be deposed and the council of five hundred reinstated in power meanwhile any retrenchments for economy by which pay might be better found for the armament met with his entire approval
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.86.7,generally he bade them hold out and show a bold face to the enemy since if the city were saved there was good hope that the two parties might some day be reconciled whereas if either were once destroyed that at samos or that at athens there would no longer be any one to be reconciled to
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.86.8,meanwhile arrived envoys from the argives with offers of support to the athenian commons at samos these were thanked by alcibiades and dismissed with a request to come when called upon
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.86.9,the argives were accompanied by the crew of the paralus whom we left placed in a troopship by the four hundred with orders to cruise round euboea and who being employed to carry to lacedaemon some athenian envoys sent by the four hundred laespodias aristophon and melesias as they sailed by argos laid hands upon the envoys and delivering them over to the argives as the chief subverters of the democracy themselves instead of returning to athens took the argive envoys on board and came to samos in the galley which had been confided to them
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.87.1,the same summer at the time that the return of alcibiades coupled with the general conduct of tissaphernes had carried to its height the discontent of the peloponnesians who no longer entertained any doubt of his having joined the athenians tissaphernes wishing it would seem to clear himself to them of these charges prepared to go after the phoenician fleet to aspendus and invited lichas to go with him saying that he would appoint tamos as his lieutenant to provide pay for the armament during his own absence
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.87.2,accounts differ and it is not easy to ascertain with what intention he went to aspendus and did not bring the fleet after all
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.87.3,that one hundred and fortyseven phoenician ships came as far as aspendus is certain but why they did not come on has been variously accounted for some think that he went away in pursuance of his plan of wasting the peloponnesian resources since at any rate tamos his lieutenant far from being any better proved a worse paymaster than himself others that he brought the phoenicians to aspendus to exact money from them for their discharge having never intended to employ them others again that it was in view of the outcry against him at lacedaemon in order that it might be said that he was not in fault but that the ships were really manned and that he had certainly gone to fetch them
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.87.4,to myself it seems only too evident that he did not bring up the fleet because he wished to wear out and paralyse the hellenic forces that is to waste their strength by the time lost during his journey to aspendus and to keep them evenly balanced by not throwing his weight into either scale had he wished to finish the war he could have done so assuming of course that he made his appearance in a way which left no room for doubt as by bringing up the fleet he would in all probability have given the victory to the lacedaemonians whose navy even as it was faced the athenian more as an equal than as an inferior
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.87.5,but what convicts him most clearly is the excuse which he put forward for not bringing the ships he said that the number assembled was less than the king had ordered but surely it would only have enhanced his credit if he spent little of the king s money and effected the same end at less cost
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.87.6,in any case whatever was his intention tissaphernes went to aspendus and saw the phoenicians and the peloponnesians at his desire sent a lacedaemonian called philip with two galleys to fetch the fleet
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.88.1,alcibiades finding that tissaphernes had gone to aspendus himself sailed thither with thirteen ships promising to do a great and certain service to the athenians at samos as he would either bring the phoenician fleet to the athenians or at all events prevent its joining the peloponnesians in all probability he had long known that tissaphernes never meant to bring the fleet at all and wished to compromise him as much as possible in the eyes of the peloponnesians through his apparent friendship for himself and the athenians and thus in a manner to oblige him to join their side while alcibiades weighed anchor and sailed eastward straight for phaselis and caunus
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.89.1,the envoys sent by the four hundred to samos arrived at athens upon their delivering the message from alcibiades telling them to hold out and to show a firm front to the enemy and saying that he had great hopes of reconciling them with the army and of overcoming the peloponnesians the majority of the members of the oligarchy who were already discontented and only too much inclined to be quit of the business in any safe way that they could were at once greatly strengthened in their resolve
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.89.2,these now banded together and strongly criticised the administration their leaders being some of the principal generals and men in office under the oligarchy such as theramenes son of hagnon aristocrates son of scellias and others who although among the most prominent members of the government being afraid as they said of the army at samos and most especially of alcibiades and also lest the envoys whom they had sent to lacedaemon might do the state some harm without the authority of the people without insisting on objections to the excessive concentration of power in a few hands yet urged that the five thousand must be shown to exist not merely in name but in reality and the constitution placed upon a fairer basis
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.89.3,but this was merely their political cry most of them being driven by private ambition into the line of conduct so surely fatal to oligarchies that arise out of democracies for all at once pretend to be not only equals but each the chief and master of his fellows while under a democracy a disappointed candidate accepts his defeat more easily because he has not the humiliation of being beaten by his equals
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.89.4,but what most clearly encouraged the malcontents was the power of alcibiades at samos and their own disbelief in the stability of the oligarchy and it was now a race between them as to which should first become the leader of the commons
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.90.1,meanwhile the leaders and members of the four hundred most opposed to a democratic form of government phrynichus who had had the quarrel with alcibiades during his command at samos aristarchus the bitter and inveterate enemy of the commons and pisander and antiphon and others of the chiefs who already as soon as they entered upon power and again when the army at samos seceded from them and declared for a democracy had sent envoys from their own body to lacedaemon and made every effort for peace and had built the wall in eetionia now redoubled their exertions when their envoys returned from samos and they saw not only the people but their own most trusted associates turning against them
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.90.2,alarmed at the state of things at athens as at samos they now sent off in haste antiphon and phrynichus and ten others with injunctions to make peace with lacedaemon upon any terms no matter what that should be at all tolerable
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.90.3,meanwhile they pushed on more actively than ever with the wall in eetionia now the meaning of this wall according to theramenes and his supporters was not so much to keep out the army of samos in case of its trying to force its way into piraeus as to be able to let in at pleasure the fleet and army of the enemy
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.90.4,for eetionia is a mole of piraeus close alongside of the entrance of the harbour and was now fortified in connection with the wall already existing on the land side so that a few men placed in it might be able to command the entrance the old wall on the land side and the new one now being built within on the side of the sea both ending in one of the two towers standing at the narrow mouth of the harbour
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.90.5,they also walled off the largest porch in piraeus which was in immediate connection with this wall and kept it in their own hands compelling all to unload there the corn that came into the harbour and what they had in stock and to take it out from thence when they sold it
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.91.1,these measures had long provoked the murmurs of theramenes and when the envoys returned from lacedaemon without having effected any general pacification he affirmed that this wall was like to prove the ruin of the state
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.91.2,at this moment fortytwo ships from peloponnese including some siceliot and italiot vessels from locri and tarentum had been invited over by the euboeans and were already riding off las in laconia preparing for the voyage to euboea under the command of agesandridas son of agesander a spartan theramenes now affirmed that this squadron was destined not so much to aid euboea as the party fortifying eetionia and that unless precautions were speedily taken the city would be surprised and lost
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.91.3,this was no mere calumny there being really some such plan entertained by the accused their first wish was to have the oligarchy without giving up the empire failing this to keep their ships and walls and be independent while if this also were denied them sooner than be the first victims of the restored democracy they were resolved to call in the enemy and make peace give up their walls and ships and at all costs retain possession of the government if their lives were only assured to them
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.92.1,for this reason they pushed forward the construction of their work with posterns and entrances and means of introducing the enemy being eager to have it finished in time
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.92.2,meanwhile the murmurs against them were at first confined to a few persons and went on in secret until phrynichus after his return from the embassy to lacedaemon was laid wait for and stabbed in full market by one of the peripoli falling down dead before he had gone far from the council chamber the assassin escaped but his accomplice an argive was taken and put to the torture by the four hundred without their being able to extract from him the name of his employer or anything further than that he knew of many men who used to assemble at the house of the commander of the peripoli and at other houses here the matter was allowed to drop this so emboldened theramenes and aristocrates and the rest of their partisans in the four hundred and out of doors that they now resolved to act
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.92.3,for by this time the ships had sailed round from las and anchoring at epidaurus had overrun aegina and theramenes asserted that being bound for euboea they would never have sailed in to lacedae and come back to anchor at epidaurus unless they had been invited to come to aid in the designs of which he had always accused the government further inaction had therefore now become impossible
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.92.4,in the end after a great many seditious harangues and suspicions they set to work in real earnest the heavy infantry in piraeus building the wall in eetionia among whom was aristocrates a colonel with his own tribe laid hands upon alexicles a general under the oligarchy and the devoted adherent of the cabal and took him into a house and confined him there
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.92.5,in this they were assisted by one hermon commander of the peripoli in munychia and others and above all had with them the great bulk of the heavy infantry
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.92.6,as soon as the news reached the four hundred who happened to be sitting in the council chamber all except the disaffected wished at once to go to the posts where the arms were and menaced theramenes and his party theramenes defended himself and said that he was ready immediately to go and help to rescue alexicles and taking with him one of the generals belonging to his party went down to piraeus followed by aristarchus and some young men of the cavalry
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.92.7,all was now panic and confusion those in the city imagined that piraeus was already taken and the prisoner put to death while those in piraeus expected every moment to be attacked by the party in the city
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.92.8,the older men however stopped the persons running up and down the town and making for the stands of arms and thucydides the pharsalian proxenus of the city came forward and threw himself in the way of the rival factions and appealed to them not to ruin the state while the enemy was still at hand waiting for his opportunity and so at length succeeded in quieting them and in keeping their hands off each other
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.92.9,meanwhile theramenes came down to piraeus being himself one of the generals and raged and stormed against the heavy infantry while aristarchus and the adversaries of the people were angry in right earnest
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.92.10,most of the heavy infantry however went on with the business without faltering and asked theramenes if he thought the wall had been constructed for any good purpose and whether it would not be better that it should be pulled down to this he answered that if they thought it best to pull it down he for his part agreed with them upon this the heavy infantry and a number of the people in piraeus immediately got up on the fortification and began to demolish it
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.92.11,now their cry to the multitude was that all should join in the work who wished the five thousand to govern instead of the four hundred for instead of saying in so many words all who wished the commons to govern they still disguised themselves under the name of the five thousand being afraid that these might really exist and that they might be speaking to one of their number and get into trouble through ignorance indeed this was why the four hundred neither wished the five thousand to exist nor to have it known that they did not exist being of opinion that to give themselves so many partners in empire would be downright democracy while the mystery in question would make the people afraid of one another
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.93.1,the next day the four hundred although alarmed nevertheless assembled in the council chamber while the heavy infantry in piraeus after having released their prisoner alexicles and pulled down the fortification went with their arms to the theatre of dionysus close to munychia and there held an assembly in which they decided to march into the city and setting forth accordingly halted in the anaceum
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.93.2,here they were joined by some delegates from the four hundred who reasoned with them one by one and persuaded those whom they saw to be the most moderate to remain quiet themselves and to keep in the rest saying that they would make known the five thousand and have the four hundred chosen from them in rotation as should be decided by the five thousand and meanwhile entreated them not to ruin the state or drive it into the arms of the enemy
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.93.3,after a great many had spoken and had been spoken to the whole body of heavy infantry became calmer than before absorbed by their fears for the country at large and now agreed to hold upon an appointed day an assembly in the theatre of dionysus for the restoration of concord
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.94.1,when the day came for the assembly in the theatre and they were upon the point of assembling news arrived that the fortytwo ships under agesandridas were sailing from megara along the coast of salamis the people to a man now thought that it was just what theramenes and his party had so often said that the ships were sailing to the fortification and concluded that they had done well to demolish it
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.94.2,but though it may possibly have been by appointment that agesandridas hovered about epidaurus and the neighbourhood he would also naturally be kept there by the hope of an opportunity arising out of the troubles in the town
