ID,identifier,PublishingDate,Date (DDMMYYYY),Month,Issued,Publisher,Author,Author (detailed),Title,description,Titel_quake,cera,aftershock,red-zone,liquefaction,Brownlee,BobParker,christchurchANDrebuild,eqc,canterburyANDquake,christchurchANDquake,EQ_Score,Summary_Score
63158,INNZ-63158,20111015,15/10/2011,2011-10,"""15 Oct 2011; v.230 n.3727:p.42""","""Listener (Wellington, N.Z.)""","""Le Cocq, Jonathan""","""Jonathan Le Cocq""","""Singing words""","""Reviews three concerts that remembered the recent earthquakes, 'Christchurch sings' (4 Sep), 'Christchurch memorial' (25 Sep) and 'NZSO odes to joy' (27 Sep), which were part of the Christchurch Arts Festival (12 Aug to 2 Oct).""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
63206,INNZ-63206,20111008,08/10/2011,2011-10,"""8 Oct 2011; p.C4-5""","""Press (Christchurch, N.Z.)""","""Anderson, Vicki""","""Vicki Anderson""","""Gas-laden basin a big bonanza?""","""Informs of the corporate interest in the hydrocarbon potential of the Canterbury basin. Talks to spokesperson for the Texas oil company Anadarko Alan Seay about its drilling plans. Names the other oil and gas companies interested in obtaining permits for the area. Discusses the Government's goal to increase exploration and production investment, citing the comments of Energy Minister Gerry Brownlee on the size and exploration potential of NZ's large exclusive economic zone (EEZ). Looks at the content of the proposed EEZ and Contintental Shelf (Environmental Effects) Bill aimed at managing the effects of offshore exploration activities. Reports criticism of the new Environmental Protection Agency and its ability to mitigate any drilling related disasters. Explains the role of the Ministry for the Environment and Maritime New Zealand in policing NZ's EEZ. Relays the reaction to offshore exploration of Christchurch mayor Bob Parker and conveys his focus on promoting energy efficiency through the Christchurch Agency for Energy (CAfE).""",0,0,0,0,0,1,1,0,0,0,0,0.18181818181818182,0.2
63352,INNZ-63352,20111008,08/10/2011,2011-10,"""8 Oct 2011; p.B1""","""Dominion post (Wellington, N.Z.)""","""Watkins, Tracy""","""Tracy Watkins and Vernon Small""","""Big issues take toll""","""Lists significant issues which have had political ramiifications including the Christchurch earthquake, return of global financial woes, Hone Harawira splits from the Māori Party, changes in the Act political party, Darren Hughes quits, John Key goes to the White House ... etc.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
63849,INNZ-63849,20111015,15/10/2011,2011-10,"""15 Oct 2011; v.230 n.3727:p.42""","""Listener (Wellington, N.Z.)""","""Le Cocq, Jonathan""","""Jonathan Le Cocq""","""Christchurch sings review""","""Reviews three concerts that remembered the recent earthquakes, 'Christchurch sings' (4 Sep), 'Christchurch memorial' (25 Sep) and 'NZSO odes to joy' (27 Sep), which were part of the Christchurch Arts Festival (12 Aug to 2 Oct).""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
64672,INNZ-64672,20111015,15/10/2011,2011-10,"""15 Oct 2011; sup.p.6""","""Dominion post (Wellington, N.Z.)""","""Eleven, Beck""","""Beck Eleven""","""Small shoots for changing palate""","""Features the Greengold Gardens at Halswell, Christchurch, talking to owners Paul Clark and Heather Clark about their business growing salad greens which they supply to chefs throughout the South Island. Chats about the changes in NZ eating habits, the current demand for microgreens, and their weathering the Christchurch earthquakes.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
64825,INNZ-64825,20111015,15/10/2011,2011-10,"""15 Oct 2011; p.A6""","""New Zealand herald""","""Jones, Nicholas""","""Nicholas Jones""","""Bali quake sends Kiwi teacher flying""","""Bali quake sends Kiwi teacher flying""",1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.1
65164,INNZ-65164,20111015,15/10/2011,2011-10,"""15 Oct 2011; p.C22""","""Press (Christchurch, N.Z.)""","""Clements, R. T.""","""Robin Clements""","""Mainland bounces back from quake""","""Presents an analysis and forecasts for the South Island economy. Talks about global concerns undermining business confidence, improved consumer confidence, increased house sales and consents, unemployment, and CPI (consumer price index) inflation.""",1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.1
65165,INNZ-65165,20111015,15/10/2011,2011-10,"""15 Oct 2011; p.C22,24""","""Press (Christchurch, N.Z.)""","""Steeman, Marta""","""Marta Steeman""","""Mainland monitor : city council business divide""","""Looks at the troubled relations between the Christchurch City Council and the business community over the city's rebuild after the 2010 and 2011 earthquakes. Talks to some critics of the council's draft city plan.""",0,0,0,0,0,0,0,1,0,0,1,0.18181818181818182,0.2
65408,INNZ-65408,20111022,22/10/2011,2011-10,"""22 Oct 2011; p.D21""","""New Zealand herald""","""Jenkin, Lydia""","""Lydia Jenkin""","""Quake in your boots""","""Talks to the band about their debut album.""",1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.1
65858,INNZ-65858,20111022,22/10/2011,2011-10,"""22 Oct 2011; p.A19""","""Press (Christchurch, N.Z.)""","""Mussen, Deidre""","""Deidre Mussen""","""Small-town jurors feel earthquake pressure; Jury trials to be held at former barracks site""","""Reviews the impact on jurors and the justice system after Christchurch courthouses were put out of action after the 22 Feb 2011 earthquake. Talks to a businessman, local residents, the Ministry of Justice, lawyers and Corrections officials about the implications of having to shift all trials from Christchurch to other South Island cities and towns. Informs that jury trials will resume in a temporary complex on the old King Edward Barracks site in the Christchurch CBD from early 2012.""",1,0,0,0,0,0,0,0,0,0,1,0.18181818181818182,0.2
65900,INNZ-65900,20111022,22/10/2011,2011-10,"""22 Oct 2011; p.C4-5""","""Press (Christchurch, N.Z.)""","""Matthews, Philip""","""Philip Matthews""","""At last, doors to open in the city""","""Talks to the chairman of the Restart the Heart Trust about the Re:Start project aimed at rebuilding the retail sector in the ruined city centre. Discusses the new retail area that will open to the public on 29 Oct 2011, made of repurposed shipping containers. Mentions a new Augmented Reality (AR) phone application developed at the University of Canterbury that will be released on the same day, allowing people to 'see life-sized virtual models of buildings ... where the real buildings used to be'.  Talks about the psychological impact of the earthquakes and their aftermath on residents, and the challenge of creating an economically viable city in partnership with property owners and the Christchurch City Council. Overviews his interest and experience in city revitalisation beginning in the late 1970s.""",0,0,0,0,0,0,0,1,0,1,1,0.2727272727272727,0.3
65909,INNZ-65909,20111022,22/10/2011,2011-10,"""22 Oct 2011; p.C6-7""","""Press (Christchurch, N.Z.)""","""Matthews, Philip""","""Philip Matthews""","""Fabric of memory falling to pieces; Fabric of memory falling to pieces in the demolished city centre""","""Focuses on the psychological impact for residents of Christchurch who will soon be re-entering an empty central city that has been demolished and cleared of earthquake debris. Observes that our memories, emotions and experiences help to form our mental pictures of cities, and when buildings are demolished or rebuilt in a short time it has a 'devastating effect' on these mental images. Includes remarks from design historian Douglas Lloyd Jenkins, writer Martin Edmond and others about their response to major changes to city architecture in Auckland, Sydney and elsewhere, and cites comment from Islay McLeod, Bruce Russell and Adrienne Rewi about the Christchurch CBD.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
65968,INNZ-65968,20111022,22/10/2011,2011-10,"""22 Oct 2011; sup.p.30-31""","""Press (Christchurch, N.Z.)""","""Killick, David,""","""David Killick""","""Heritage preserved""","""Features 'Otahuna', a historic homestead in Canterbury designed by architect Frederick Strouts and built in 1895 by Sir Heaton Rhodes. Talks to one of the co-owners about the challenge of rebuilding the homestead, now a boutique luxury accommodation venue, after the earthquakes of 4 Sep 2010 and 22 Feb 2011. Traces the history of the homestead.""",0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.1
65975,INNZ-65975,20111022,22/10/2011,2011-10,"""22 Oct 2011; sup.p.38-39""","""Press (Christchurch, N.Z.)""","""Peka,  June""","""June Peka""","""Industrial growth""","""Talks to the former childhood neighbours from Ryan St, Linwood, Christchurch. Focuses on their work to transform the driveway of their workplace, Gary Clarke Plastics, into an attractive garden environment after the company suffered liquefaction damage.""",0,0,0,0,1,0,0,0,0,0,0,0.09090909090909091,0.1
66036,INNZ-66036,20111022,22/10/2011,2011-10,"""22 Oct 2011; p.40""","""Otago daily times""","""Benson, Nigel""","""Nigel Benson""","""'Remarkable New Zealander' who made things happen""","""Pays tribute to the late operatic tenor and sports administrator. Praises his administrative ability in a variety of sectors, including organising a benefit concert for Christchurch earthquake relief headlined by friend Placido Domingo.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
66095,INNZ-66095,20111022,22/10/2011,2011-10,"""22 Oct 2011; sup.p.26""","""Dominion post (Wellington, N.Z.)""","""Killick, David,""","""David Killick""","""Heritage preserved""","""Features 'Otahuna', a historic homestead in Canterbury designed by architect Frederick Strouts and built in 1895 by Sir Heaton Rhodes. Talks to one of the co-owners about the challenge of rebuilding the homestead, now a boutique luxury accommodation venue, after the earthquakes of 4 Sep 2010 and 22 Feb 2011. Traces the history of the homestead.""",0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.1
66880,INNZ-66880,20111024,24/10/2011,2011-10,"""24 Oct 2011; v.135 n.5623:p.12-13""","""MG business""","""""","""""","""New Vero chief grasps the nettle""","""Speaks to newly appointed chief executive of insurance company Vero in NZ, Gary Dransfield, about how the 2010 and 2011 Canterbury earthquakes changed the property investment scene around the country.""",0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.1
67028,INNZ-67028,20111105,05/11/2011,2011-11,"""5 Nov 2011; v.231 n.3730:p.27-31""","""Listener (Wellington, N.Z.)""","""MacFie, Rebecca""","""Rebecca MacFie and Sally Blundell""","""Rush to ruin; Newcastle rising""","""Looks at the demolition of buildings in Christchurch, especially heritage buildings, and reports on criticism that this is unnecessary. Sketches the scale of demolitions and reports on international engineers Kit Miyamoto and Michael King's claims that many of the buildings could have been fixed for 20%-30% of the cost of new buildings. Discusses reasons why Christchurch owners might seek exaggerated damage estimates and settlements for demolitions through the Canterbury Earthquake Recovery Authority (CERA). Reports on the urban renewal of Newcastle in NSW following an earthquake and other urban revitilisation efforts in Australia.""",0,0,0,0,0,0,0,0,0,1,1,0.18181818181818182,0.3
67029,INNZ-67029,20111105,05/11/2011,2011-11,"""5 Nov 2011; v.231 n.3730:p.27-31""","""Listener (Wellington, N.Z.)""","""Blundell, Sally,""","""Rebecca MacFie and Sally Blundell""","""Christchurch's heritage buildings are a &quot;must keep&quot;; Newcastle rising""","""Looks at the demolition of buildings in Christchurch, especially heritage buildings, and reports on criticism that this is unnecessary. Sketches the scale of demolitions and reports on international engineers Kit Miyamoto and Michael King's claims that many of the buildings could have been fixed for 20%-30% of the cost of new buildings. Discusses reasons why Christchurch owners might seek exaggerated damage estimates and settlements for demolitions through the Canterbury Earthquake Recovery Authority (CERA). Reports on the urban renewal of Newcastle in NSW following an earthquake and other urban revitilisation efforts in Australia.""",0,0,0,0,0,0,0,0,0,1,1,0.18181818181818182,0.3
67915,INNZ-67915,20111105,05/11/2011,2011-11,"""5 Nov 2011; p.C2""","""Press (Christchurch, N.Z.)""","""McCrone, John""","""John McCrone""","""Running on empty""","""Looks at the long-term toll the Canterbury earthquakes are taking on many people around Christchurch and Canterbury. Talks about the recognised sequence of psychological stages that follow a natural disaster like an earthquake. Speaks to Professor Bruce Glavovic of the Massey University Joint Centre for Disaster Research and Christchurch Mayor Bob Parker about the mental recovery process, and to a number of residents, including Don Elder, Solid Energy chief executive and spokesman for the Christchurch Business Leaders' Group, about their experiences.""",0,0,0,0,0,0,1,0,0,1,1,0.2727272727272727,0.3
67995,INNZ-67995,20111105,05/11/2011,2011-11,"""5 Nov 2011; sup.p.16""","""Press (Christchurch, N.Z.)""","""Rothwell, Kimberley""","""Kimberley Rothwell""","""From the inside""","""Talks to the columnist about life in the early days of the post-earthquake city, as depicted in her columns and a new book 'Old Bucky &amp; me : dispatches from the Christchurch earthquake'.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
68852,INNZ-68852,20111112,12/11/2011,2011-11,"""12 Nov 2011; sup.p.36""","""Press (Christchurch, N.Z.)""","""Kilty, Robyn""","""Robyn Kilty""","""Nature runs wild""","""Talks about how a lack of human intervention due to the Christchurch earthquakes has not stopped her garden from flourishing. Notes the various roadside wild plants that she sees around Flaxmere and Hawarden.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
69431,INNZ-69431,20111114,14/11/2011,2011-11,"""14 Nov 2011; p.18""","""Otago daily times""","""""","""""","""Reflecting on 150 years : 2011""","""Looks at news and events as they were recorded by the newspaper in early 2011. Covers the aftermath of the Christchurch 22 Feb earthquake, giving updates for 19 Mar and 14 Jun (23 Feb); the earthquake and tsunami on Japan's northeast coast, including a 16 Mar update on the nuclear radiation leaking from a Fukushima atomic power plant (12 Mar); and the wedding of Prince William and Kate Middleton at Westminster Abbey, UK, (30 Apr). Includes brief articles on the death of Osama bin Laden, a windstorm in Dunedin and the opening of the Forsyth Barr Stadium in Dunedin.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
69626,INNZ-69626,20111112,12/11/2011,2011-11,"""12 Nov 2011; p.44""","""Otago daily times""","""McMurran, Alistair""","""Alistair McMurran""","""Respected as inspirational athletics coach""","""Pays tribute to the late athlete, coach and sports administrator who was killed in the Christchurch earthquake, 22 Feb 2011. Talks to associates about the impact of his loss to athletics.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
69911,INNZ-69911,20111015,15/10/2011,2011-10,"""15 Oct 2011; p.A7""","""Waikato times""","""Hunt, Tom""","""Tom Hunt""","""Lucky to be alive, says woman hurt in quake""","""Lucky to be alive, says woman hurt in quake""",1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.1
71234,INNZ-71234,20111126,26/11/2011,2011-11,"""26 Nov 2011; p.C4-5""","""Press (Christchurch, N.Z.)""","""McCrone, John""","""John McCrone""","""Patchwork of village conversations""","""Investigates whether the Christchurch City Council is listening to local communities such as Sumner and Lyttelton in its handling of suburb earthquake recovery plans. Seeks comment from Jenny Ridgen, the city council planner responsible for the suburban centres programme, about the council's master plans for Sydenham and Lyttelton. Talks to local residents of Lyttelton and Sumner about  their frustrations with the slow pace of the recovery.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
71245,INNZ-71245,20111126,26/11/2011,2011-11,"""26 Nov 2011; p.C9""","""Press (Christchurch, N.Z.)""","""Samson, Alan""","""Alan Samson""","""Memories of an idyllic childhood""","""Reflects on his upbringing in the suburb of Brooklands during the 1960s. Comments on the Government decision to designate the community as being in the 'red zone', which will wipe the village from the map.""",0,0,0,1,0,0,0,0,0,0,0,0.09090909090909091,0.1
71260,INNZ-71260,20111126,26/11/2011,2011-11,"""26 Nov 2011; p.C21-22""","""Press (Christchurch, N.Z.)""","""Wood, Alan""","""Alan Wood""","""Helping Chch rise up; Busy building a vision for Christchurch, project by project""","""Talks to the man who is emerging as a rebuild entrepreneur for the region through the business owned by his family trust. Discusses the challenges and opportunities that have come after the Canterbury and Christchurch earthquakes.  Focuses on the Re:Start retail project in Cashel Mall, Christchurch, constructed from shipping containers, and other construction projects and priorities in the city. Seeks comment from Registered Master Builders chief executive Warwick Quinn.""",0,0,0,0,0,0,0,1,0,1,1,0.2727272727272727,0.3
72315,INNZ-72315,20111204,04/12/2011,2011-12,"""4 Dec 2011; n.374:p.19""","""New Zealand herald""","""Anstiss, Celeste Gorrell""","""Celeste Gorrell Anstiss""","""Award finalist inspired by quake-bereaved student""","""Award finalist inspired by quake-bereaved student""",1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.1
73659,INNZ-73659,20111211,11/12/2011,2011-12,"""11 Dec 2011; n.375:p.6-7""","""New Zealand herald""","""Fisher David""","""David Fisher""","""Sperm-donor father kept his wife in the dark""","""Reports how American politician Bill Johnson, who has spent most of this year in Christchurch helping run the earthquake recovery, has been meeting women online who want help to get pregnant, without telling his wife or the individual women concerned about what he was doing. Looks at the concerns raised by his actions as a sperm donor in the fertility medicine community, whose guidelines recommend donations are made in the regulated environment of a fertility clinic, and that no man provide sperm donations to more than four families. Highlights the complexity of fertility law. Talks to his wife, Kathy Johnson, about her reaction to the news.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
73681,INNZ-73681,20111211,11/12/2011,2011-12,"""11 Dec 2011; n.375:p.26""","""New Zealand herald""","""Weekes, John""","""John Weekes""","""Brave teen put body on line""","""Talks to the recipient of a Community Hero award for his efforts in wedging himself between his severely injured aunt and a collapsed chimney after the Feb 22 Christchurch earthquake.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
73714,INNZ-73714,20111203,03/12/2011,2011-12,"""3 Dec 2011; p.53""","""Otago daily times""","""Dowden, Peter""","""Peter Dowden, Charmian Smith and Hamesh Wyatt""","""Before Christchurch, there was Wellington's quake; Engaging story of food and life; Collection proof poet can get better with age""","""Before Christchurch, there was Wellington's quake; Engaging story of food and life; Collection proof poet can get better with age""",1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.1
73974,INNZ-73974,20111210,10/12/2011,2011-12,"""10 Dec 2011; p.A4-5""","""Press (Christchurch, N.Z.)""","""Heather, Ben""","""Ben Heather""","""PGC building's susceptibility known; disregarding it cost 18 lives in quake""","""Examines the findings so far of the Canterbury earthquakes royal commission into the structure of the Pyne Gould Corporation building which collapsed partially in the Feb 2011 earthquake. Outlines strengthening measures carried out since 1966, reports from individual occupants on the building's status after the September 2010 earthquake, and points out differing interpretations of the term earthquake 'safe'. Presents a visual sequence of the building's collapse.""",1,0,0,0,0,0,0,0,0,1,0,0.18181818181818182,0.2
74002,INNZ-74002,20111210,10/12/2011,2011-12,"""10 Dec 2011; p.C4-5""","""Press (Christchurch, N.Z.)""","""Matthews, Philip""","""Philip Matthews""","""Teachers unsung heroes""","""Acknowledges the part played by Christchurch teachers in the aftermath of the Feb 22 2011 earthquake. Looks at the uncertainty schools and teachers face in the face of dropping rolls and damaged school buildings. Speaks to New Zealand Principals Association Peter Simpson about other issues facing schools: primary school league tables, competition in a co-operative profession, charter schools, widening gaps in student ability, and lack of consultation with government officials.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
74007,INNZ-74007,20111210,10/12/2011,2011-12,"""10 Dec 2011; p.C6-7""","""Press (Christchurch, N.Z.)""","""McCrone, John""","""John McCrone""","""Lego man puts blocks in place""","""Presents divergent opinions on the performance and design of the Canterbury Earthquake Recovery Authority (CERA). Talks to Cera chief executive Roger Sutton about the perceptions, his views of the organisation's structure and powers,  the people he has chosen for his management team, and the pace at which the group is proceeding. Focuses on general manager of operations Warwick Isaacs, who is responsible for signing off the demolition of Christchurch buildings. Chronicles the history of the organisation since the Sep 2010 earthquake.""",0,1,0,0,0,0,0,0,0,1,1,0.2727272727272727,0.3
74030,INNZ-74030,20111211,11/12/2011,2011-12,"""11 Dec 2011; p.C4-5""","""Sunday star times""","""Wall, Tony""","""Tony Wall""","""A religious divide""","""Reports on the resignation of the Dean of Christ Church Cathedral Peter Beck and the suggestion that he fell out with Bishop Victoria Matthews over the future of the cathedral, which was severely damaged in the Feb 2011 earthquake. Talks about the break down in relations between church leaders and the Christchurch City Council heritage staff over the building. Presents a brief history of the cathedral.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
74033,INNZ-74033,20111203,03/12/2011,2011-12,"""3 Dec 2011; p.C5""","""Press (Christchurch, N.Z.)""","""Moore, Christopher""","""Christopher Moore""","""Curtain to rise at new theatre""","""Reports Christchurch's Court Theatre will begin a new life in a new location in Bernard Street, Addington after the old theatre in the Christchurch Arts Centre was destroyed in the February 22, 2011 earthquake.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
74035,INNZ-74035,20111203,03/12/2011,2011-12,"""3 Dec 2011; p.C6-7""","""Press (Christchurch, N.Z.)""","""McCrone, John""","""John McCrone""","""Excessive chat, not much voice?""","""Charts the progress of a community forum, a cross-section of Christchurch people, set up by Earthquake Recovery Minister Gerry Brownlee as his official sounding board, one of three checks and balances on his ministerial powers.""",0,0,0,0,0,1,0,0,0,0,1,0.18181818181818182,0.2
74047,INNZ-74047,20111203,03/12/2011,2011-12,"""3 Dec 2011; p.C11""","""Press (Christchurch, N.Z.)""","""Cole, Charles""","""Charles Cole""","""Bookseller yearns to be back""","""Talks to owner of Smith's Bookshop, Barry Hancox about his plans to restart his business as soon as is practicable. Smith's Bookshop had become a Christchurch institution but was destroyed in February's earthquake where it had been trading and the business had been going since 1894.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
74986,INNZ-74986,20111218,18/12/2011,2011-12,"""18 Dec 2011; sup.p.D6""","""Sunday star times""","""Stock, Rob""","""Rob Stock""","""Insurance landscape rocked""","""Writes how household cover in NZ has changed forever after the sequence of earthquakes in Christchurch in the past 15 months.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
75020,INNZ-75020,20111217,17/12/2011,2011-12,"""17 Dec 2011; p.C2-4""","""Press (Christchurch, N.Z.)""","""McCrone, John""","""John McCrone""","""Powering up""","""Discusses Christchurch in terms of its most influential people, suggesting that power struggles have been affected by the 2010 and 2011 earthquakes. Briefly profiles the following twelve people, describing their roles in the rebuilding of Christchurch following the earthquakes: Gerry Brownlee, Roger Sutton, Tony Marryatt, Bob Parker, Mark Solomon, Andrew Holden, Dame Margaret Bazley, Don Elder, Peter Townsend, David Meates, Bruce Irvine, and Rod Carr.""",0,0,0,0,0,1,1,1,0,0,1,0.36363636363636365,0.4
75226,INNZ-75226,20111205,05/12/2011,2011-12,"""5 Dec 2011; p.A3""","""New Zealand herald""","""Booker, Jarrod""","""Jarrod Booker""","""Student rallied thousands for quake clean-up army""","""Student rallied thousands for quake clean-up army""",1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.1
75510,INNZ-75510,20111224,24/12/2011,2011-12,"""24 Dec 2011; p.C1-C3""","""Press (Christchurch, N.Z.)""","""Matthews, Philip""","""Philip Matthews""","""Who were our local heroes?""","""Spotlights the local heroes that have helped and made a difference to earthquake ravaged Christchurch during the past year.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
75539,INNZ-75539,20120107,07/01/2012,2012-01,"""7 Jan 2012; v.232 n.3739:p.14-19""","""Listener (Wellington, N.Z.)""","""""","""""","""A word in your ear""","""Asks the following NZers what they were doing at age 20 and what advice they would give that younger self: food writer Annabel Langbein, Labour MP David Cunliffe (48), satirist John Clarke (63), broadcaster Mike Hosking, broadcaster Paul Holmes (61), Christchurch mayor Bob Parker (58), chef and food writer Alison Holst (73), musician Dave Dobbyn (54), photographer Marti Friedlander (83), playwright Roger Hall (72), MP and former broadcaster Maggie Barry (52), artist Dick Frizzell (68), scientist Sir Ray Avery (64), film-maker Vincent Ward (55), former All Black captain Sean Fitzpatrick (48), and novelist Lloyd Jones (56).""",0,0,0,0,0,0,1,0,0,0,0,0.09090909090909091,0.1
75543,INNZ-75543,20120107,07/01/2012,2012-01,"""7 Jan 2012; v.232 n.3739:p.14-19""","""Listener (Wellington, N.Z.)""","""""","""""","""NZ figures give advice""","""Asks the following NZers what they were doing at age 20 and what advice they would give that younger self: food writer Annabel Langbein, Labour MP David Cunliffe (48), satirist John Clarke (63), broadcaster Mike Hosking, broadcaster Paul Holmes (61), Christchurch mayor Bob Parker (58), chef and food writer Alison Holst (73), musician Dave Dobbyn (54), photographer Marti Friedlander (83), playwright Roger Hall (72), MP and former broadcaster Maggie Barry (52), artist Dick Frizzell (68), scientist Sir Ray Avery (64), film-maker Vincent Ward (55), former All Black captain Sean Fitzpatrick (48), and novelist Lloyd Jones (56).""",0,0,0,0,0,0,1,0,0,0,0,0.09090909090909091,0.1
75726,INNZ-75726,20111224,24/12/2011,2011-12,"""24 Dec 2011; p.45""","""Otago daily times""","""Jones, Lawrence""","""Lawrence Jones""","""Tackling the monster without : 'Landfall' on quakes""","""Reviews the issue themed 'Christchurch and beyond', noting the ongoing editorship of David Eggleton.""",1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.1
75793,INNZ-75793,20111231,31/12/2011,2011-12,"""31 Dec 2011; sup.p.24-25""","""Press (Christchurch, N.Z.)""","""Lovell-Smith, Mary""","""Mary Lovell-Smith""","""A different kind of garden""","""Looks at how various Christchurch home gardens are faring after the earthquakes.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
75884,INNZ-75884,20111224,24/12/2011,2011-12,"""24 Dec 2011; p.A26""","""New Zealand herald""","""O'Sullivan, Fran""","""Fran O'Sullivan""","""Shearer's message just what Kiwis needed""","""Takes up David Shearer's view that a beautiful NZ is not enough to keep young NZders home to build a career, nor is it enough to attract talented overseas people here. Comments on David Shearer's predisposition to support 'innovative government policies and work in a bi-partisan fashion'. Notes the continuing earthquakes in Christchurch will affect the government's ability to plan for economic development and the euro crisis is not having a positive affect either.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
75913,INNZ-75913,20111217,17/12/2011,2011-12,"""17 Dec 2011; p.A20-21,23""","""New Zealand herald""","""Barton, Chris""","""Chris Barton""","""Demolition derby""","""Details the demolition of buildings in Christchurch's central business district. Talks to engineering experts about the lessons learned from the collapse of CBD buildings during the Christchurch earthquakes. Focuses on soil composition, adequacy of engineering standards, and the danger of poorly designed reinforced concrete buildings. Registers criticism of the Canterbury Earthquakes Royal Commission membership and some of its findings so far on the collapse of the Pyne Gould Corporation (PGC) building.""",0,0,0,0,0,0,0,0,0,1,1,0.18181818181818182,0.2
76106,INNZ-76106,20111231,31/12/2011,2011-12,"""31 Dec 2011; p.23""","""Otago daily times""","""Mackenzie, Dene""","""Dene Mackenzie""","""Jade succeeding with push into great unknown""","""Spotlights the winner of the 'Otago Daily Times' Southern Business of the Year. Talks to its managing director Craig Richardson about the challenges of carrying out its three-year plan after the Christchurch earthquakes, and its successes, including the establishment of an office in San Francisco.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
76320,INNZ-76320,20120114,14/01/2012,2012-01,"""14 Jan 2012; v.232 n.3740:p.22-27""","""Listener (Wellington, N.Z.)""","""MacFie, Rebecca""","""Rebecca MacFie""","""Fracture friction""","""Discusses the exploration of oil and gas using fracking.  Defines the process, explaining why it is regarded as unconventional.  Sets out its contribution to the US energy industry. Explains the reasons for controversy over the practice in the US and Australia. Differentiates the chemicals used by exploration companies in NZ.  Provides an illustration of the engineering method used in NZ.  Talks to L&amp;M Energy managing director Kent Anson about the company's applications to mine coal seam gas in Canterbury. Documents the resistance by Taranaki farmers Sarah Robert and David Morrison to fracking by Canadian based Tag Oil. Talks to American geophysicist Michael Hasting about links between fracking and earthquakes and asks if the procedure should be used in Canterbury.  Reports on groundwater contamination close to the Kapuni gas fields, where gas is extracted by Shell Todd Oil Services.  Relays concerns voiced by individuals and groups in NZ, and passes on the warning from the spokesman of Apache, a US based company operating on the North Island East Coast.""",0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.1
76321,INNZ-76321,20120114,14/01/2012,2012-01,"""14 Jan 2012; v.232 n.3740:p.22-27""","""Listener (Wellington, N.Z.)""","""MacFie, Rebecca""","""Rebecca MacFie""","""Fracking New Zealand""","""Discusses the exploration of oil and gas using fracking.  Defines the process, explaining why it is regarded as unconventional.  Sets out its contribution to the US energy industry. Explains the reasons for controversy over the practice in the US and Australia. Differentiates the chemicals used by exploration companies in NZ.   Provides an illustration of the engineering method used in NZ.  Talks to L&amp;M Energy managing director Kent Anson about the company's applications to mine coal seam gas in Canterbury. Documents the resistance by Taranaki farmers Sarah Robert and David Morrison to fracking by Canadian based Tag Oil. Talks to American geophysicist Michael Hasting about links between fracking and earthquakes and asks if the procedure should be used in Canterbury.  Reports on groundwater contamination close to the Kapuni gas fields, where gas is extracted by Shell Todd Oil Services.  Relays concerns voiced by individuals and groups in NZ, and passes on the warning from the spokesman of Apache, a US based company operating on the North Island East Coast.""",0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.1
