identifier,TopicValue2,Topic,TopicValue,Record.Index,origin_url,title,Date,Month,Cartoonists,Publisher,Republished,Page.no,description,Authorities,SubjectAuthorities,NameAuthorities,EQPred_RingKen,Brownlee,KeyJohn,ParkerRobert,CHCHCityCouncil,EnglishSimon,MarryattTony,RingKen,SouthCanterburyFinanceLtd,CERA,AMI,ChristchurchCathedral,BuildingsEarthquakeEffect,Aftershocks,BuildingsRepairReconstruction,CityPlanning,Disasters_PsychologicalAspects,Sewerage,InfrastructureEconomics,Courage,World.Cup,EconomicCondition,people_business_cbd_large_red_zone_owners_house,rubble_time_title_pm_plan_people_toilet,red_city_areas_red_zone_liquefaction_black_wearing,people_rescue_arm_surrounded_weeks_rubble_hand,finance_bill_english_holds_economy_large_represents_chch,portaloo_damage_house_toilet_portaloos_problems_back,buildings_march_huge_caused_kiwi_city_japan,aftershocks_word_liquefaction_aftershock_humour_version_great,buildings_people_heading_building_rebuild_refugees_city,move_zone_homes_orange_people_june_made,rugby_government_damage_cost_billion_auckland_prime,south_island_finance_reading_represents_damage_hit,bob_parker_mayor_elections_anderton_local_body_october,people_moon_asks_ken_ring_day_replies_predictions,cera_recovery_eqc_house_prime_work_shipping,council_city_government_tony_marryatt_pay_rise_comments_public,insurance_ami_companies_home_damage_version_company
NOT-ATL-38,2.38878143133462,rubble_time_title_pm_plan_people_toilet,0.388781431334623,340,,"[The morale booster]",18/03/2011,2011-03,"Bromhead, Peter",Marlborough Express (Newspaper),0,"ME 7","Shows a man representing New Zealand standing on a pile of rubble with a spade He reaches out a hand to the British crown Refers to the visit to Christchurch by Prince William","Royal visitors (subject_authority) # Earthquake damage (subject_authority)","Royal visitors (subject_authority) # Earthquake damage (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193423597678917,0.388781431334623,0.292069632495164,0.292069632495164,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917
NOT-ATL-39,14.9804161566707,people_moon_asks_ken_ring_day_replies_predictions,0.980416156670747,343,,"[A full moon]",21/03/2011,2011-03,"Bromhead, Peter",Marlborough Express (Newspaper),0,"ME 7","Shows Ken Ring the so called Moon Man A large moon says A full moon was once seen as very romantic not something to be afraid of Ring replies Another head case screwed up by charlatans Refers to fears held following predictions by Moon that there would be another large earthquake The fear was most pervasive in Christchurch","Ring, Ken, 194?- (name_authority) # Earthquake prediction (subject_authority)","Earthquake prediction (subject_authority)","Ring, Ken, 194?- (name_authority)",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.980416156670747,0.00122399020807834,0.00122399020807834,0.00122399020807834
NOT-ATL-4,14.5822050290135,people_moon_asks_ken_ring_day_replies_predictions,0.58220502901354,300,,"[Quake moves NZ closer to Aust]",07/09/2010,2010-09,"Evans, Malcolm Paul",Listener (Serial),2,"MS 8; TH 7; L ?","Shows a group of people in a care home with a man reading a newspaper with the headline Quake moves NZ closwer to Aust A woman serves tea and says Just like Mister Key said he would","New Zealand - Foreign relations - Australia (subject_authority) # Key, John Phillip (Rt Hon), 1961- (name_authority)","New Zealand - Foreign relations - Australia (subject_authority)","Key, John Phillip (Rt Hon), 1961- (name_authority)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.0986460348162476,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.292069632495164,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.58220502901354,0.00193423597678917,0.00193423597678917,0.00193423597678917
NOT-ATL-40,5.41980474198047,finance_bill_english_holds_economy_large_represents_chch,0.419804741980474,344,,"[The bail-out man]",08/04/2011,2011-04,"Bromhead, Peter",Marlborough Express (Newspaper),0,"ME 8","Shows Prime Minister John Key balancing a bucket labelled AMI insurance on his head and carrying buckets labelled South Canterbury Finance and Chch and heading towards a sign pointed going south Refers to those two financial failures and the costs of the Christchurch earthquakes","Key, John Phillip (Rt Hon), 1961- (name_authority) # AMI Insurance (name_authority) # Savings and loan association failures (subject_authority) # Finance companies (subject_authority) # Infrastructure (Economics) - Earthquake effects (subject_authority)","Savings and loan association failures (subject_authority) # Finance companies (subject_authority) # Infrastructure (Economics) - Earthquake effects (subject_authority)","Key, John Phillip (Rt Hon), 1961- (name_authority) # AMI Insurance (name_authority)",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.419804741980474,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.210599721059972,0.140864714086471,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.210599721059972
NOT-ATL-41,11.6499189627229,rugby_government_damage_cost_billion_auckland_prime,0.649918962722852,333,,"[New Zealand's wallet hit with powerful aftershock of $8.5b]",13/04/2011,2011-04,"Bromhead, Peter",Marlborough Express (Newspaper),0,"ME 7","Under the heading New Zealand s wallet hit with personal aftershock of 8 5b shows a wallet with only IOUs looking worried with faced with the Christchurch rebuild Refers to the cost of earthquake repairs on the damaged infrastructure of Christchurch","Earthquake aftershocks (subject_authority) # Buildings - Repair and reconstruction - New Zealand - Canterbury Region (subject_authority) # Infrastructure (Economics) - Earthquake effects (subject_authority)","Earthquake aftershocks (subject_authority) # Buildings - Repair and reconstruction - New Zealand - Canterbury Region (subject_authority) # Infrastructure (Economics) - Earthquake effects (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.325769854132901,0.00162074554294976,0.649918962722852,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976
NOT-ATL-42,11.822514379622,rugby_government_damage_cost_billion_auckland_prime,0.822514379622021,349,,"[Reality checks...]",16/05/2011,2011-05,"Bromhead, Peter",Marlborough Express (Newspaper),0,"ME 6","A two frame cartoon with the heading Reality checks IN the first man labelled Christchurch is faced with two arms one giving the thumbs down sign and one holding a sign reading Chch CBD to lose 900 buildings In the second a man labelled Auckland is faced with two arms one giving a fingers crossed sign and the other holding a sign reading 393 earthquake prone buildings listed Comments on lessons learned on earthquake preparedness in the wake of the Christchurch earthquakes","Buildings - Earthquake effects (subject_authority) # Lost architecture (subject_authority) # Earthquake resistant design (subject_authority) # Auckland City (place_authority)","Buildings - Earthquake effects (subject_authority) # Lost architecture (subject_authority) # Earthquake resistant design (subject_authority) # Auckland City (place_authority)","Auckland City (place_authority)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.822514379622021,0.165160230073952,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086
NOT-ATL-43,17.3887814313346,insurance_ami_companies_home_damage_version_company,0.388781431334623,338,,"[The aftershocks continue]",29/06/2011,2011-06,"Bromhead, Peter",Marlborough Express (Newspaper),0,"ME 6","Under the heading The aftershocks continue shows a man representing New Zealand reacting surprised as he reads a paper headed New Insurance Rates Refers to increased insurance premiums as a measure to cover the cost of the Canterbury earthquakes","Earthquake aftershocks (subject_authority) # Earthquake insurance claims (subject_authority) # Infrastructure (Economics) - Earthquake effects (subject_authority)","Earthquake aftershocks (subject_authority) # Earthquake insurance claims (subject_authority) # Infrastructure (Economics) - Earthquake effects (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.195357833655706,0.0986460348162476,0.00193423597678917,0.292069632495164,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.388781431334623
NOT-ATL-44,3.3257698541329,red_city_areas_red_zone_liquefaction_black_wearing,0.325769854132901,341,,"[What have you got in mind for us?]",28/06/2011,2011-06,"Bromhead, Peter",Marlborough Express (Newspaper),0,"ME 6","Shows Prime Minister John Key contemplating the Taj Mahal while man representing Chch red zone asks While you re contemplating this building treasure what have you got in mind for us Refers to the still unknown plans for the rebuild of central Christchurch especially the red zone and links it to Key s 3 day visit to India","Key, John Phillip (Rt Hon), 1961- (name_authority) # Buildings - Earthquake effects (subject_authority) # Lost architecture (subject_authority) # City planning - New Zealand - Canterbury Region (subject_authority)","Buildings - Earthquake effects (subject_authority) # Lost architecture (subject_authority) # City planning - New Zealand - Canterbury Region (subject_authority)","Key, John Phillip (Rt Hon), 1961- (name_authority)",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.00162074554294976,0.163695299837925,0.325769854132901,0.00162074554294976,0.163695299837925,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.325769854132901,0.00162074554294976,0.00162074554294976,0.00162074554294976
NOT-ATL-45,9.39429695181908,buildings_people_heading_building_rebuild_refugees_city,0.394296951819076,345,,"[Christchurch settlements...]",24/06/2011,2011-06,"Bromhead, Peter",Marlborough Express (Newspaper),0,"ME 6","Under the heading Christchurch settlements shows a large block next to a rock A voice between them asks So which is the rock and which is the hard place Gerry Probably refers to decisions to be made around designating some houses rebuild and others to be demolished with land reports due A range of outcomes are wanted from home owners","Brownlee, Gerard Anthony (Hon), 1956- (name_authority) # City planning - New Zealand - Canterbury Region (subject_authority)","City planning - New Zealand - Canterbury Region (subject_authority)","Brownlee, Gerard Anthony (Hon), 1956- (name_authority)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0993117010816126,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.394296951819076,0.345132743362832,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.148475909537856,0.000983284169124877,0.000983284169124877,0.000983284169124877
NOT-ATL-46,10.8586723768737,move_zone_homes_orange_people_june_made,0.858672376873662,334,,"[Christchurch suburbs]",22/06/2011,2011-06,"Bromhead, Peter",Marlborough Express (Newspaper),0,"ME 6","John Key contemplates a line up of Christchurch suburbs one of whom comments This is like a celebrity chef competition Refers to decisions being made around which houses and areas to repair and which to demolish with land reports released in Christchurch","Key, John Phillip (Rt Hon), 1961- (name_authority) # City planning - New Zealand - Canterbury Region (subject_authority) # Buildings - Repair and reconstruction - New Zealand - Canterbury Region (subject_authority)","City planning - New Zealand - Canterbury Region (subject_authority) # Buildings - Repair and reconstruction - New Zealand - Canterbury Region (subject_authority)","Key, John Phillip (Rt Hon), 1961- (name_authority)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.858672376873662,0.109207708779443,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634
NOT-ATL-47,11.6190476190476,rugby_government_damage_cost_billion_auckland_prime,0.619047619047619,339,,"[Christchurch travellers]",15/06/2011,2011-06,"Bromhead, Peter",Marlborough Express (Newspaper),0,"ME 8","Shows a man labelled Christchurch visiting a travel agent with a sign travel the world The man says Actually where we have in mind is another planet Refers to the June aftershock which left many Christchurch residents wanting a break","Disasters - Psychological aspects (subject_authority)","Disasters - Psychological aspects (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0017636684303351,0.0017636684303351,0.354497354497354,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.619047619047619,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351
NOT-ATL-48,8.60191846522782,aftershocks_word_liquefaction_aftershock_humour_version_great,0.601918465227818,335,,"[Deja vu]",14/06/2011,2011-06,"Bromhead, Peter",Marlborough Express (Newspaper),0,"ME 6","Shows a brick structure labelled Christchurch shaking and crumbling while asking How much more deja vu can I take Refers to the aftershocks in June 2011 and the anxiety of people in Christchurch","Earthquake aftershocks (subject_authority) # Disasters - Psychological aspects (subject_authority) # Disasters - Psychological aspects (subject_authority) # Buildings - Earthquake effects (subject_authority)","Earthquake aftershocks (subject_authority) # Disasters - Psychological aspects (subject_authority) # Disasters - Psychological aspects (subject_authority) # Buildings - Earthquake effects (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.00239808153477218,0.3621103117506,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.601918465227818,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218
NOT-ATL-49,14.8119935170178,people_moon_asks_ken_ring_day_replies_predictions,0.811993517017828,346,,"[Serious planking]",01/06/2011,2011-06,"Bromhead, Peter",Marlborough Express (Newspaper),0,"ME 6","Shows a man labelled Re building Christchurch planking between two rocks The heading reads Serious planking and the text below reads one in four chance of another big earthquake Compares seismologists predictions and the popularity of planking amongst some people to stress the precariousness of the situation in Christchurch","Earthquake prediction (subject_authority) # Buildings - Repair and reconstruction - New Zealand - Canterbury Region (subject_authority)","Earthquake prediction (subject_authority) # Buildings - Repair and reconstruction - New Zealand - Canterbury Region (subject_authority)","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.163695299837925,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.811993517017828,0.00162074554294976,0.00162074554294976,0.00162074554294976
NOT-ATL-5,14.8632478632479,people_moon_asks_ken_ring_day_replies_predictions,0.863247863247863,298,,"[Student flat before and after the quake]",08/09/2010,2010-09,"Evans, Malcolm Paul",Press (Christchurch, N.Z.) (Newspaper),0,"P 22","A two frame cartoon showing an untidy flat before the quake and then the same room tidied afterwards","Buildings - Earthquake effects (subject_authority)","Buildings - Earthquake effects (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.863247863247863,0.00854700854700855,0.00854700854700855,0.00854700854700855
NOT-ATL-50,6.98255179934569,portaloo_damage_house_toilet_portaloos_problems_back,0.982551799345692,352,,""The bin!... not the portaloo!" 25 September 2010",11/01/2011,2011-01,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),0,"P A10","The small crane on the back of a rubbish truck has picked up a whole portaloo and dumped its contents a man with his pants around his ankles into the rubbish The driver tells the crane operator that he should have emptied the bin Not the portaloo A streetsign reads Avonside Refers to the use of portaloos in parts of Christchurch since the earthquake of 4th September because of damage to plumbing infrastructure","Portable toilets (subject_authority) # Sewerage (subject_authority) # Public utilities - Earthquake effects (subject_authority)","Portable toilets (subject_authority) # Sewerage (subject_authority) # Public utilities - Earthquake effects (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.982551799345692,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422
NOT-ATL-51,9.48549323017408,buildings_people_heading_building_rebuild_refugees_city,0.485493230174081,347,,"[Irish workers to help rebuild Christchurch?]",23/08/2011,2011-08,"Nisbet, Alistair",Press (Christchurch, N.Z.) (Newspaper),0,"P A10","Under the heading Irish workers to help rebuild Christchurch shows builders who have built a house upside down because we re down under now A number of Irish workers especially builders have temporarily relocated to Christchurch to help with the rebuild","Buildings - Repair and reconstruction - New Zealand - Canterbury Region (subject_authority) # Buildings - Earthquake effects (subject_authority)","Buildings - Repair and reconstruction - New Zealand - Canterbury Region (subject_authority) # Buildings - Earthquake effects (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.485493230174081,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.485493230174081,0.00193423597678917,0.00193423597678917
NOT-ATL-52,17.522816166884,insurance_ami_companies_home_damage_version_company,0.522816166883963,350,,"[Redzone not Fanzone]",13/09/2011,2011-09,"Nisbet, Alistair",Press (Christchurch, N.Z.) (Newspaper),0,"P A12","Shows a group of angry people with placards saying Get in behind Come on deadbeats etc Some explains Forget Fanzone This is Redzone Everyone here cheers on their insurance company Refers to the Rugby World Cup Fanzone for watching the tournament and to increasing frustration with insurance companies dealing with earthquake claims","World Cup (Rugby football) (7th ; 2011 ; New Zealand) (subject_authority) # Earthquake insurance claims (subject_authority) # Insurance companies (subject_authority)","World Cup (Rugby football) (7th ; 2011 ; New Zealand) (subject_authority) # Earthquake insurance claims (subject_authority) # Insurance companies (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.262059973924381,0.00130378096479791,0.00130378096479791,0.196870925684485,0.00130378096479791,0.00130378096479791,0.522816166883963
NOT-ATL-53,8.82016348773842,aftershocks_word_liquefaction_aftershock_humour_version_great,0.82016348773842,353,,"[NZ in debt]",29/12/2011,2011-12,"Bromhead, Peter",Marlborough Express (Newspaper),0,"ME 18","Shows two figures representing New Zealand up to their necks in debt One says Aren t you glad we re not in Christchurch up to yer knees in silt Christchurch suffered further liquefaction following the aftershocks on 23 December 2011","Earthquake aftershocks (subject_authority) # Soil liquefaction (subject_authority) # Infrastructure (Economics) - Earthquake effects (subject_authority)","Earthquake aftershocks (subject_authority) # Soil liquefaction (subject_authority) # Infrastructure (Economics) - Earthquake effects (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.82016348773842,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.138964577656676,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698
NOT-ATL-54,16.8487614080834,council_city_government_tony_marryatt_pay_rise_comments_public,0.848761408083442,357,,"[Marryatt's pay rise]",20/12/2011,2011-12,"Nisbet, Alistair",Press (Christchurch, N.Z.) (Newspaper),0,"P A16","A two panel cartoon in the first panel man reads from a newspaper All that money to prop up that controversial crusty old relic A woman replies Cathedral repairs He then says Marryatt s pay rise Refers to public perceptions of the expenditure in Christchurch including on the Anglican Cathedral and on the pay of Tony Marryatt","Marryatt, Tony, 1966- (name_authority) # Christchurch Cathedral (Christchurch, N.Z.) (name_authority) # Buildings - Repair and reconstruction - New Zealand - Canterbury Region (subject_authority) # Christchurch (N.Z.). City Council (name_authority)","Buildings - Repair and reconstruction - New Zealand - Canterbury Region (subject_authority)","Marryatt, Tony, 1966- (name_authority) # Christchurch Cathedral (Christchurch, N.Z.) (name_authority) # Christchurch (N.Z.). City Council (name_authority)",0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.00130378096479791,0.131681877444589,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.848761408083442,0.00130378096479791
NOT-ATL-55,12.8930307941653,south_island_finance_reading_represents_damage_hit,0.893030794165316,358,,"[No more disasters]",30/12/2011,2011-12,"Bromhead, Peter",Marlborough Express (Newspaper),0,"ME 22","Shows a man labelled South Island opening the door to a child labelled 2012 The man says Please no more disasters earthquakes or floods Refers to the succession of events in the South Island in 2011 and hopes for a better year in 2012","Disasters (subject_authority)","Disasters (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.0826580226904376,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.893030794165316,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976
NOT-ATL-56,16.8835978835979,council_city_government_tony_marryatt_pay_rise_comments_public,0.883597883597884,348,,"[Brownlee Tailors]",24/06/2011,2011-06,"Hubbard, James",Northern advocate (Newspaper),0,"NA A6","Shows man representing Chch recovery pkge wearing a suit that is too small His tailor Gerry Brownlee says It fits that s blindingly obvious A signboard advertises Brownlee Tailors fits to suit Refers to public opinion about the funding of the Christchurch rebuild and the choice of priority projects","Brownlee, Gerard Anthony (Hon), 1956- (name_authority) # City planning - New Zealand - Canterbury Region (subject_authority) # Buildings - Repair and reconstruction - New Zealand - Canterbury Region (subject_authority) # Government aid (subject_authority) # Infrastructure (Economics) - Earthquake effects (subject_authority)","City planning - New Zealand - Canterbury Region (subject_authority) # Buildings - Repair and reconstruction - New Zealand - Canterbury Region (subject_authority) # Government aid (subject_authority) # Infrastructure (Economics) - Earthquake effects (subject_authority)","Brownlee, Gerard Anthony (Hon), 1956- (name_authority)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0.0017636684303351,0.0017636684303351,0.08994708994709,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.883597883597884,0.0017636684303351
NOT-ATL-57,4.56554307116105,people_rescue_arm_surrounded_weeks_rubble_hand,0.565543071161049,360,,"[For Canterbury]",23/02/2011,2011-02,"Moreu, Michael",Nelson mail (Newspaper),0,"NM 13","Under the heading For Canterbury shows a hand lighting a candle Refers to hope for the victims of the Christchurch earthquake","Courage (subject_authority)","Courage (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.565543071161049,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.378277153558052,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993
NOT-ATL-58,9.76119402985075,buildings_people_heading_building_rebuild_refugees_city,0.761194029850746,359,,"[Two purple cakes]",01/03/2011,2011-03,"Moreu, Michael",Nelson mail (Newspaper),0,"NM 9","Shows two cupcakes labelled Haiti and Christchurch Heading reads Not one but two purple cakes","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.761194029850746,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284
NOT-ATL-59,14.796817625459,people_moon_asks_ken_ring_day_replies_predictions,0.796817625458996,354,,"[Losing Power]",03/03/2011,2011-03,"Moreu, Michael",Nelson mail (Newspaper),0,"NM 9","A four frame cartoon in which John Key speaks to Simon Power minister for everything Key explains that it s hard to take an unexpected hit like this and that Losing Power means everything is more difficult Nothing runs as smoothly and you plunge into despair In the final frame he says So I know what people in Christchurch must be feeling Refers to the resignation of National minister Simon Power and the situation for those in Christchurch many of whom have been without electricity since the earthquake","Key, John Phillip (Rt Hon), 1961- (name_authority) # Public utilities - Earthquake effects (subject_authority) # Disasters - Psychological aspects (subject_authority)","Public utilities - Earthquake effects (subject_authority) # Disasters - Psychological aspects (subject_authority)","Key, John Phillip (Rt Hon), 1961- (name_authority)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.123623011015912,0.00122399020807834,0.796817625458996,0.00122399020807834,0.0624235006119951,0.00122399020807834
NOT-ATL-6,5.52623688155922,finance_bill_english_holds_economy_large_represents_chch,0.52623688155922,302,,"[The clean-up]",08/09/2010,2010-09,"Emmerson, Rod",New Zealand herald (Newspaper),0,"NZH A12","Under the heading The Clean up a digger labelled IRD tries to take a scoop for tax while other diggers are labelled bank mortgages and bills On a pile of rubble labelled Christchurch Bill English is dressed in a high visibility vest and holds a sign saying stop while shouting Wait a minute","Buildings - Earthquake effects (subject_authority) # Buildings - Repair and reconstruction - New Zealand - Canterbury Region (subject_authority) # Fiscal policy (subject_authority)","Buildings - Earthquake effects (subject_authority) # Buildings - Repair and reconstruction - New Zealand - Canterbury Region (subject_authority) # Fiscal policy (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.00149925037481259,0.301349325337331,0.00149925037481259,0.00149925037481259,0.52623688155922,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.151424287856072,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259
